TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,WeatherAssessment,Progress,Weekend,DayCount,Delay
136.0,58.0,2.0,2.0,56.0,309.0,33662.0,62.5,41.17647058823529,1.0,347.0,303.0
100.0,85.0,1.0,1.0,84.0,437.0,54307.0,37.5,84.0,1.0,487.0,392.0
110.0,2.0,2.0,0.0,0.0,11.0,0.0,33.33333333333333,0.0,1.0,11.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,1.0,515.0,396.0
142.0,76.0,2.0,2.0,74.0,429.0,47696.0,14.285714285714285,52.112676056338024,1.0,543.0,417.0
94.0,20.0,2.0,2.0,18.0,111.0,11443.0,50.0,19.148936170212767,1.0,123.0,341.0
85.0,43.0,2.0,2.0,41.0,217.0,26522.0,85.71428571428571,48.23529411764706,1.0,263.0,395.0
135.0,27.0,2.0,2.0,25.0,144.0,19657.0,57.14285714285714,18.51851851851852,1.0,151.0,262.0
95.0,53.0,2.0,2.0,51.0,285.0,35771.0,28.57142857142857,53.68421052631579,1.0,319.0,333.0
111.0,23.0,1.0,1.0,22.0,126.0,15194.0,28.57142857142857,19.81981981981982,1.0,179.0,405.0
136.0,96.0,3.0,3.0,93.0,502.0,64756.0,50.0,68.38235294117648,1.0,403.0,320.0
125.0,72.0,3.0,3.0,69.0,387.0,44902.0,28.57142857142857,55.2,1.0,319.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,1.0,655.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,1.0,683.0,332.0
142.0,103.0,3.0,3.0,100.0,527.0,59781.0,14.285714285714285,70.4225352112676,1.0,431.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,1.0,404.0,447.0
129.0,108.0,3.0,3.0,105.0,543.0,63622.0,12.5,81.3953488372093,1.0,432.0,337.0
122.0,14.0,1.0,1.0,13.0,92.0,9484.0,50.0,10.655737704918032,1.0,124.0,263.0
84.0,46.0,2.0,2.0,44.0,266.0,29722.0,66.66666666666666,52.38095238095239,1.0,348.0,348.0
118.0,70.0,1.0,1.0,69.0,345.0,47197.0,71.42857142857143,58.47457627118644,1.0,348.0,442.0
143.0,58.0,3.0,3.0,55.0,310.0,37564.0,16.666666666666664,38.46153846153847,1.0,320.0,398.0
136.0,58.0,2.0,2.0,56.0,310.0,33662.0,62.5,41.17647058823529,1.0,348.0,303.0
100.0,85.0,1.0,1.0,84.0,437.0,54307.0,37.5,84.0,1.0,488.0,392.0
110.0,2.0,2.0,1.0,0.0,11.0,0.0,33.33333333333333,0.0,1.0,12.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,1.0,516.0,396.0
142.0,76.0,2.0,2.0,74.0,429.0,47696.0,14.285714285714285,52.112676056338024,1.0,544.0,417.0
94.0,21.0,2.0,2.0,19.0,113.0,12402.0,50.0,20.212765957446805,1.0,124.0,341.0
85.0,43.0,2.0,2.0,41.0,217.0,26522.0,85.71428571428571,48.23529411764706,1.0,264.0,395.0
135.0,27.0,2.0,2.0,25.0,144.0,19657.0,57.14285714285714,18.51851851851852,1.0,152.0,262.0
95.0,53.0,2.0,2.0,51.0,285.0,35771.0,28.57142857142857,53.68421052631579,1.0,320.0,333.0
111.0,23.0,1.0,1.0,22.0,126.0,15194.0,28.57142857142857,19.81981981981982,1.0,180.0,405.0
136.0,96.0,3.0,3.0,93.0,502.0,64756.0,50.0,68.38235294117648,1.0,404.0,320.0
125.0,72.0,3.0,3.0,69.0,387.0,44902.0,28.57142857142857,55.2,1.0,320.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,1.0,656.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,1.0,684.0,332.0
142.0,103.0,3.0,3.0,100.0,527.0,59781.0,14.285714285714285,70.4225352112676,1.0,432.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,405.0,447.0
129.0,108.0,3.0,3.0,105.0,545.0,63622.0,12.5,81.3953488372093,0.0,433.0,337.0
122.0,14.0,1.0,1.0,13.0,93.0,9484.0,50.0,10.655737704918032,0.0,125.0,263.0
84.0,46.0,2.0,2.0,44.0,266.0,29722.0,66.66666666666666,52.38095238095239,0.0,349.0,348.0
118.0,70.0,1.0,1.0,69.0,345.0,47197.0,71.42857142857143,58.47457627118644,0.0,349.0,442.0
143.0,58.0,3.0,3.0,55.0,312.0,37564.0,16.666666666666664,38.46153846153847,0.0,321.0,398.0
136.0,58.0,2.0,2.0,56.0,311.0,33662.0,62.5,41.17647058823529,0.0,349.0,303.0
100.0,85.0,1.0,1.0,84.0,437.0,54307.0,37.5,84.0,0.0,489.0,392.0
110.0,2.0,2.0,1.0,0.0,13.0,0.0,33.33333333333333,0.0,0.0,13.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,517.0,396.0
142.0,77.0,2.0,2.0,75.0,430.0,48273.0,14.285714285714285,52.816901408450704,0.0,545.0,417.0
94.0,21.0,2.0,2.0,19.0,113.0,12402.0,50.0,20.212765957446805,0.0,125.0,341.0
85.0,43.0,2.0,2.0,41.0,218.0,26522.0,85.71428571428571,48.23529411764706,0.0,265.0,395.0
135.0,27.0,2.0,2.0,25.0,145.0,19657.0,57.14285714285714,18.51851851851852,0.0,153.0,262.0
95.0,53.0,2.0,2.0,51.0,285.0,35771.0,28.57142857142857,53.68421052631579,0.0,321.0,333.0
111.0,23.0,1.0,1.0,22.0,127.0,15194.0,28.57142857142857,19.81981981981982,0.0,181.0,405.0
136.0,96.0,3.0,3.0,93.0,502.0,64756.0,50.0,68.38235294117648,0.0,405.0,320.0
125.0,72.0,3.0,3.0,69.0,388.0,44902.0,28.57142857142857,55.2,0.0,321.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,657.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,0.0,685.0,332.0
142.0,104.0,3.0,3.0,101.0,530.0,60683.0,14.285714285714285,71.12676056338029,0.0,433.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,406.0,447.0
129.0,108.0,3.0,3.0,105.0,545.0,63622.0,12.5,81.3953488372093,0.0,434.0,337.0
122.0,15.0,1.0,1.0,14.0,94.0,10342.0,50.0,11.475409836065573,0.0,126.0,263.0
84.0,47.0,2.0,2.0,45.0,267.0,30337.0,66.66666666666666,53.57142857142857,0.0,350.0,348.0
118.0,70.0,1.0,1.0,69.0,345.0,47197.0,71.42857142857143,58.47457627118644,0.0,350.0,442.0
143.0,58.0,3.0,3.0,55.0,313.0,37564.0,16.666666666666664,38.46153846153847,0.0,322.0,398.0
136.0,58.0,2.0,2.0,56.0,312.0,33662.0,62.5,41.17647058823529,0.0,350.0,303.0
100.0,85.0,1.0,1.0,84.0,438.0,54307.0,37.5,84.0,0.0,490.0,392.0
110.0,2.0,2.0,1.0,0.0,15.0,0.0,33.33333333333333,0.0,0.0,14.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,518.0,396.0
142.0,77.0,2.0,2.0,75.0,430.0,48273.0,14.285714285714285,52.816901408450704,0.0,546.0,417.0
94.0,21.0,2.0,2.0,19.0,114.0,12402.0,50.0,20.212765957446805,0.0,126.0,341.0
85.0,43.0,2.0,2.0,41.0,219.0,26522.0,85.71428571428571,48.23529411764706,0.0,266.0,395.0
135.0,27.0,2.0,2.0,25.0,145.0,19657.0,57.14285714285714,18.51851851851852,0.0,154.0,262.0
95.0,53.0,2.0,2.0,51.0,285.0,35771.0,28.57142857142857,53.68421052631579,0.0,322.0,333.0
111.0,23.0,1.0,1.0,22.0,128.0,15194.0,28.57142857142857,19.81981981981982,0.0,182.0,405.0
136.0,96.0,3.0,3.0,93.0,502.0,64756.0,50.0,68.38235294117648,0.0,406.0,320.0
125.0,72.0,3.0,3.0,69.0,388.0,44902.0,28.57142857142857,55.2,0.0,322.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,658.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,0.0,686.0,332.0
142.0,105.0,3.0,3.0,102.0,532.0,61599.0,14.285714285714285,71.83098591549296,0.0,434.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,407.0,447.0
129.0,109.0,3.0,3.0,106.0,548.0,63905.0,12.5,82.17054263565892,0.0,435.0,337.0
122.0,15.0,1.0,1.0,14.0,95.0,10342.0,50.0,11.475409836065573,0.0,127.0,263.0
84.0,47.0,2.0,2.0,45.0,268.0,30337.0,66.66666666666666,53.57142857142857,0.0,351.0,348.0
118.0,70.0,1.0,1.0,69.0,346.0,47197.0,71.42857142857143,58.47457627118644,0.0,351.0,442.0
143.0,59.0,3.0,3.0,56.0,316.0,38513.0,16.666666666666664,39.16083916083916,0.0,323.0,398.0
136.0,58.0,2.0,2.0,56.0,312.0,33662.0,62.5,41.17647058823529,0.0,351.0,303.0
100.0,85.0,1.0,1.0,84.0,438.0,54307.0,37.5,84.0,0.0,491.0,392.0
110.0,2.0,2.0,1.0,0.0,15.0,0.0,33.33333333333333,0.0,0.0,15.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,519.0,396.0
142.0,77.0,2.0,2.0,75.0,430.0,48273.0,14.285714285714285,52.816901408450704,0.0,547.0,417.0
94.0,21.0,2.0,2.0,19.0,115.0,12402.0,50.0,20.212765957446805,0.0,127.0,341.0
85.0,43.0,2.0,2.0,41.0,220.0,26522.0,85.71428571428571,48.23529411764706,0.0,267.0,395.0
135.0,27.0,2.0,2.0,25.0,146.0,19657.0,57.14285714285714,18.51851851851852,0.0,155.0,262.0
95.0,53.0,2.0,2.0,51.0,286.0,35771.0,28.57142857142857,53.68421052631579,0.0,323.0,333.0
111.0,23.0,1.0,1.0,22.0,128.0,15194.0,28.57142857142857,19.81981981981982,0.0,183.0,405.0
136.0,96.0,3.0,3.0,93.0,503.0,64756.0,50.0,68.38235294117648,0.0,407.0,320.0
125.0,72.0,3.0,3.0,69.0,390.0,44902.0,28.57142857142857,55.2,0.0,323.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,659.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,0.0,687.0,332.0
142.0,105.0,3.0,3.0,102.0,533.0,61599.0,14.285714285714285,71.83098591549296,0.0,435.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,408.0,447.0
129.0,109.0,3.0,3.0,106.0,550.0,63905.0,12.5,82.17054263565892,0.0,436.0,337.0
122.0,15.0,1.0,1.0,14.0,96.0,10342.0,50.0,11.475409836065573,0.0,128.0,263.0
84.0,47.0,2.0,2.0,45.0,268.0,30337.0,66.66666666666666,53.57142857142857,0.0,352.0,348.0
118.0,71.0,1.0,1.0,70.0,348.0,47879.0,71.42857142857143,59.32203389830508,0.0,352.0,442.0
143.0,59.0,3.0,3.0,56.0,317.0,38513.0,16.666666666666664,39.16083916083916,0.0,324.0,398.0
136.0,58.0,2.0,2.0,56.0,312.0,33662.0,62.5,41.17647058823529,0.0,352.0,303.0
100.0,85.0,1.0,1.0,84.0,438.0,54307.0,37.5,84.0,0.0,492.0,392.0
110.0,3.0,2.0,0.0,1.0,17.0,1243.0,33.33333333333333,0.9090909090909091,0.0,16.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,520.0,396.0
142.0,77.0,2.0,2.0,75.0,431.0,48273.0,14.285714285714285,52.816901408450704,0.0,548.0,417.0
94.0,21.0,2.0,2.0,19.0,115.0,12402.0,50.0,20.212765957446805,0.0,128.0,341.0
85.0,43.0,2.0,2.0,41.0,220.0,26522.0,85.71428571428571,48.23529411764706,0.0,268.0,395.0
135.0,28.0,2.0,2.0,26.0,148.0,20602.0,57.14285714285714,19.25925925925926,0.0,156.0,262.0
95.0,53.0,2.0,2.0,51.0,287.0,35771.0,28.57142857142857,53.68421052631579,0.0,324.0,333.0
111.0,23.0,1.0,1.0,22.0,129.0,15194.0,28.57142857142857,19.81981981981982,0.0,184.0,405.0
136.0,96.0,3.0,3.0,93.0,504.0,64756.0,50.0,68.38235294117648,0.0,408.0,320.0
125.0,72.0,3.0,3.0,69.0,391.0,44902.0,28.57142857142857,55.2,0.0,324.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,660.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,0.0,688.0,332.0
142.0,105.0,3.0,3.0,102.0,534.0,61599.0,14.285714285714285,71.83098591549296,0.0,436.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,409.0,447.0
129.0,109.0,3.0,3.0,106.0,552.0,63905.0,12.5,82.17054263565892,0.0,437.0,337.0
122.0,15.0,1.0,1.0,14.0,97.0,10342.0,50.0,11.475409836065573,0.0,129.0,263.0
84.0,47.0,2.0,2.0,45.0,269.0,30337.0,66.66666666666666,53.57142857142857,0.0,353.0,348.0
118.0,71.0,1.0,1.0,70.0,348.0,47879.0,71.42857142857143,59.32203389830508,0.0,353.0,442.0
143.0,59.0,3.0,3.0,56.0,318.0,38513.0,16.666666666666664,39.16083916083916,0.0,325.0,398.0
136.0,59.0,2.0,2.0,57.0,313.0,34025.0,62.5,41.911764705882355,0.0,353.0,303.0
100.0,86.0,1.0,1.0,85.0,440.0,54867.0,37.5,85.0,0.0,493.0,392.0
110.0,3.0,2.0,1.0,1.0,19.0,1243.0,33.33333333333333,0.9090909090909091,0.0,17.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,521.0,396.0
142.0,77.0,2.0,2.0,75.0,431.0,48273.0,14.285714285714285,52.816901408450704,0.0,549.0,417.0
94.0,21.0,2.0,2.0,19.0,116.0,12402.0,50.0,20.212765957446805,0.0,129.0,341.0
85.0,43.0,2.0,2.0,41.0,220.0,26522.0,85.71428571428571,48.23529411764706,0.0,269.0,395.0
135.0,28.0,2.0,2.0,26.0,149.0,20602.0,57.14285714285714,19.25925925925926,0.0,157.0,262.0
95.0,53.0,2.0,2.0,51.0,288.0,35771.0,28.57142857142857,53.68421052631579,0.0,325.0,333.0
111.0,24.0,1.0,1.0,23.0,130.0,15561.0,28.57142857142857,20.72072072072072,0.0,185.0,405.0
136.0,97.0,3.0,3.0,94.0,506.0,64961.0,50.0,69.11764705882352,0.0,409.0,320.0
125.0,72.0,3.0,3.0,69.0,393.0,44902.0,28.57142857142857,55.2,0.0,325.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,661.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,0.0,689.0,332.0
142.0,105.0,3.0,3.0,102.0,535.0,61599.0,14.285714285714285,71.83098591549296,0.0,437.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,1.0,410.0,447.0
129.0,109.0,3.0,3.0,106.0,552.0,63905.0,12.5,82.17054263565892,1.0,438.0,337.0
122.0,15.0,1.0,1.0,14.0,97.0,10342.0,50.0,11.475409836065573,1.0,130.0,263.0
84.0,47.0,2.0,2.0,45.0,269.0,30337.0,66.66666666666666,53.57142857142857,1.0,354.0,348.0
118.0,71.0,1.0,1.0,70.0,349.0,47879.0,71.42857142857143,59.32203389830508,1.0,354.0,442.0
143.0,59.0,3.0,3.0,56.0,318.0,38513.0,16.666666666666664,39.16083916083916,1.0,326.0,398.0
136.0,59.0,2.0,2.0,57.0,314.0,34025.0,62.5,41.911764705882355,1.0,354.0,303.0
100.0,86.0,1.0,1.0,85.0,440.0,54867.0,37.5,85.0,1.0,494.0,392.0
110.0,3.0,2.0,1.0,1.0,19.0,1243.0,33.33333333333333,0.9090909090909091,1.0,18.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,1.0,522.0,396.0
142.0,77.0,2.0,2.0,75.0,432.0,48273.0,14.285714285714285,52.816901408450704,1.0,550.0,417.0
94.0,21.0,2.0,2.0,19.0,116.0,12402.0,50.0,20.212765957446805,1.0,130.0,341.0
85.0,43.0,2.0,2.0,41.0,220.0,26522.0,85.71428571428571,48.23529411764706,1.0,270.0,395.0
135.0,28.0,2.0,2.0,26.0,149.0,20602.0,57.14285714285714,19.25925925925926,1.0,158.0,262.0
95.0,53.0,2.0,2.0,51.0,289.0,35771.0,28.57142857142857,53.68421052631579,1.0,326.0,333.0
111.0,24.0,1.0,1.0,23.0,130.0,15561.0,28.57142857142857,20.72072072072072,1.0,186.0,405.0
136.0,97.0,3.0,3.0,94.0,507.0,64961.0,50.0,69.11764705882352,1.0,410.0,320.0
125.0,74.0,3.0,3.0,71.0,396.0,45835.0,28.57142857142857,56.8,1.0,326.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,1.0,662.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,1.0,690.0,332.0
142.0,105.0,3.0,3.0,102.0,535.0,61599.0,14.285714285714285,71.83098591549296,1.0,438.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,1.0,411.0,447.0
129.0,110.0,3.0,3.0,107.0,555.0,64106.0,12.5,82.94573643410853,1.0,439.0,337.0
122.0,15.0,1.0,1.0,14.0,97.0,10342.0,50.0,11.475409836065573,1.0,131.0,263.0
84.0,47.0,2.0,2.0,45.0,269.0,30337.0,66.66666666666666,53.57142857142857,1.0,355.0,348.0
118.0,71.0,1.0,1.0,70.0,349.0,47879.0,71.42857142857143,59.32203389830508,1.0,355.0,442.0
143.0,59.0,3.0,3.0,56.0,318.0,38513.0,16.666666666666664,39.16083916083916,1.0,327.0,398.0
136.0,59.0,1.0,1.0,58.0,315.0,34300.0,62.5,42.64705882352941,1.0,355.0,303.0
100.0,86.0,1.0,1.0,85.0,441.0,54867.0,37.5,85.0,1.0,495.0,392.0
110.0,3.0,2.0,1.0,1.0,19.0,1243.0,33.33333333333333,0.9090909090909091,1.0,19.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,1.0,523.0,396.0
142.0,77.0,2.0,2.0,75.0,432.0,48273.0,14.285714285714285,52.816901408450704,1.0,551.0,417.0
94.0,21.0,2.0,2.0,19.0,116.0,12402.0,50.0,20.212765957446805,1.0,131.0,341.0
85.0,43.0,2.0,2.0,41.0,220.0,26522.0,85.71428571428571,48.23529411764706,1.0,271.0,395.0
135.0,28.0,2.0,2.0,26.0,149.0,20602.0,57.14285714285714,19.25925925925926,1.0,159.0,262.0
95.0,53.0,2.0,2.0,51.0,289.0,35771.0,28.57142857142857,53.68421052631579,1.0,327.0,333.0
111.0,24.0,1.0,1.0,23.0,130.0,15561.0,28.57142857142857,20.72072072072072,1.0,187.0,405.0
136.0,97.0,3.0,3.0,94.0,508.0,64961.0,50.0,69.11764705882352,1.0,411.0,320.0
125.0,74.0,3.0,3.0,71.0,396.0,45835.0,28.57142857142857,56.8,1.0,327.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,1.0,663.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,1.0,691.0,332.0
142.0,105.0,3.0,3.0,102.0,535.0,61599.0,14.285714285714285,71.83098591549296,1.0,439.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,412.0,447.0
129.0,110.0,3.0,3.0,107.0,556.0,64106.0,12.5,82.94573643410853,0.0,440.0,337.0
122.0,15.0,1.0,1.0,14.0,98.0,10342.0,50.0,11.475409836065573,0.0,132.0,263.0
84.0,47.0,2.0,2.0,45.0,269.0,30337.0,66.66666666666666,53.57142857142857,0.0,356.0,348.0
118.0,71.0,1.0,1.0,70.0,350.0,47879.0,71.42857142857143,59.32203389830508,0.0,356.0,442.0
143.0,59.0,3.0,3.0,56.0,320.0,38513.0,16.666666666666664,39.16083916083916,0.0,328.0,398.0
136.0,59.0,1.0,1.0,58.0,315.0,34300.0,62.5,42.64705882352941,0.0,356.0,303.0
100.0,86.0,1.0,1.0,85.0,442.0,54867.0,37.5,85.0,0.0,496.0,392.0
110.0,3.0,2.0,1.0,1.0,20.0,1243.0,33.33333333333333,0.9090909090909091,0.0,20.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,524.0,396.0
142.0,77.0,2.0,2.0,75.0,433.0,48273.0,14.285714285714285,52.816901408450704,0.0,552.0,417.0
94.0,21.0,2.0,2.0,19.0,117.0,12402.0,50.0,20.212765957446805,0.0,132.0,341.0
85.0,43.0,2.0,2.0,41.0,220.0,26522.0,85.71428571428571,48.23529411764706,0.0,272.0,395.0
135.0,28.0,2.0,2.0,26.0,149.0,20602.0,57.14285714285714,19.25925925925926,0.0,160.0,262.0
95.0,53.0,2.0,2.0,51.0,290.0,35771.0,28.57142857142857,53.68421052631579,0.0,328.0,333.0
111.0,24.0,1.0,1.0,23.0,130.0,15561.0,28.57142857142857,20.72072072072072,0.0,188.0,405.0
136.0,97.0,3.0,3.0,94.0,508.0,64961.0,50.0,69.11764705882352,0.0,412.0,320.0
125.0,74.0,3.0,3.0,71.0,397.0,45835.0,28.57142857142857,56.8,0.0,328.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,664.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,0.0,692.0,332.0
142.0,105.0,3.0,3.0,102.0,536.0,61599.0,14.285714285714285,71.83098591549296,0.0,440.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,413.0,447.0
129.0,110.0,3.0,3.0,107.0,557.0,64106.0,12.5,82.94573643410853,0.0,441.0,337.0
122.0,15.0,1.0,1.0,14.0,99.0,10342.0,50.0,11.475409836065573,0.0,133.0,263.0
84.0,47.0,2.0,2.0,45.0,269.0,30337.0,66.66666666666666,53.57142857142857,0.0,357.0,348.0
118.0,71.0,1.0,1.0,70.0,351.0,47879.0,71.42857142857143,59.32203389830508,0.0,357.0,442.0
143.0,59.0,3.0,3.0,56.0,321.0,38513.0,16.666666666666664,39.16083916083916,0.0,329.0,398.0
136.0,59.0,1.0,1.0,58.0,315.0,34300.0,62.5,42.64705882352941,0.0,357.0,303.0
100.0,87.0,1.0,1.0,86.0,444.0,55705.0,37.5,86.0,0.0,497.0,392.0
110.0,4.0,2.0,0.0,2.0,22.0,2675.0,33.33333333333333,1.8181818181818181,0.0,21.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,525.0,396.0
142.0,77.0,2.0,2.0,75.0,434.0,48273.0,14.285714285714285,52.816901408450704,0.0,553.0,417.0
94.0,21.0,2.0,2.0,19.0,118.0,12402.0,50.0,20.212765957446805,0.0,133.0,341.0
85.0,43.0,2.0,2.0,41.0,221.0,26522.0,85.71428571428571,48.23529411764706,0.0,273.0,395.0
135.0,28.0,2.0,2.0,26.0,149.0,20602.0,57.14285714285714,19.25925925925926,0.0,161.0,262.0
95.0,54.0,2.0,2.0,52.0,291.0,36076.0,28.57142857142857,54.736842105263165,0.0,329.0,333.0
111.0,24.0,1.0,1.0,23.0,130.0,15561.0,28.57142857142857,20.72072072072072,0.0,189.0,405.0
136.0,97.0,3.0,3.0,94.0,509.0,64961.0,50.0,69.11764705882352,0.0,413.0,320.0
125.0,74.0,3.0,3.0,71.0,397.0,45835.0,28.57142857142857,56.8,0.0,329.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,665.0,335.0
108.0,107.0,1.0,1.0,106.0,555.0,65845.0,16.666666666666664,98.14814814814815,0.0,693.0,332.0
142.0,105.0,3.0,3.0,102.0,536.0,61599.0,14.285714285714285,71.83098591549296,0.0,441.0,338.0
149.0,88.0,2.0,2.0,86.0,474.0,59025.0,42.85714285714285,57.71812080536913,0.0,414.0,447.0
129.0,110.0,3.0,3.0,107.0,560.0,64106.0,12.5,82.94573643410853,0.0,442.0,337.0
122.0,16.0,1.0,1.0,15.0,101.0,11225.0,50.0,12.295081967213115,0.0,134.0,263.0
84.0,47.0,2.0,2.0,45.0,271.0,30337.0,66.66666666666666,53.57142857142857,0.0,358.0,348.0
118.0,71.0,1.0,1.0,70.0,352.0,47879.0,71.42857142857143,59.32203389830508,0.0,358.0,442.0
143.0,61.0,3.0,3.0,58.0,323.0,39159.0,16.666666666666664,40.55944055944056,0.0,330.0,398.0
136.0,59.0,1.0,1.0,58.0,315.0,34300.0,62.5,42.64705882352941,0.0,358.0,303.0
100.0,87.0,1.0,1.0,86.0,445.0,55705.0,37.5,86.0,0.0,498.0,392.0
110.0,4.0,2.0,0.0,2.0,22.0,2675.0,33.33333333333333,1.8181818181818181,0.0,22.0,357.0
90.0,82.0,1.0,1.0,81.0,431.0,54784.0,0.0,90.0,0.0,526.0,396.0
142.0,78.0,2.0,2.0,76.0,437.0,49265.0,14.285714285714285,53.52112676056338,0.0,554.0,417.0
94.0,23.0,2.0,2.0,21.0,122.0,13978.0,50.0,22.340425531914892,0.0,134.0,341.0
85.0,43.0,2.0,2.0,41.0,221.0,26522.0,85.71428571428571,48.23529411764706,0.0,274.0,395.0
135.0,28.0,2.0,2.0,26.0,149.0,20602.0,57.14285714285714,19.25925925925926,0.0,162.0,262.0
95.0,54.0,2.0,2.0,52.0,291.0,36076.0,28.57142857142857,54.736842105263165,0.0,330.0,333.0
111.0,24.0,1.0,1.0,23.0,130.0,15561.0,28.57142857142857,20.72072072072072,0.0,190.0,405.0
136.0,97.0,3.0,3.0,94.0,512.0,64961.0,50.0,69.11764705882352,0.0,414.0,320.0
125.0,74.0,3.0,3.0,71.0,398.0,45835.0,28.57142857142857,56.8,0.0,330.0,310.0
137.0,137.0,1.0,1.0,136.0,699.0,88283.0,16.666666666666664,99.27007299270073,0.0,666.0,335.0
108.0,107.0,1.0,1.0,106.0,556.0,65845.0,16.666666666666664,98.14814814814815,0.0,694.0,332.0
142.0,105.0,3.0,3.0,102.0,538.0,61599.0,14.285714285714285,71.83098591549296,0.0,442.0,338.0
149.0,88.0,2.0,2.0,86.0,475.0,59025.0,42.85714285714285,57.71812080536913,0.0,415.0,447.0
129.0,110.0,3.0,3.0,107.0,562.0,64106.0,12.5,82.94573643410853,0.0,443.0,337.0
122.0,16.0,1.0,1.0,15.0,102.0,11225.0,50.0,12.295081967213115,0.0,135.0,263.0
84.0,47.0,2.0,2.0,45.0,272.0,30337.0,66.66666666666666,53.57142857142857,0.0,359.0,348.0
118.0,71.0,1.0,1.0,70.0,352.0,47879.0,71.42857142857143,59.32203389830508,0.0,359.0,442.0
143.0,61.0,3.0,3.0,58.0,324.0,39159.0,16.666666666666664,40.55944055944056,0.0,331.0,398.0
136.0,59.0,1.0,1.0,58.0,315.0,34300.0,62.5,42.64705882352941,0.0,359.0,303.0
