ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate,WorkerScore
2079,first,2022-12-16,2022-12-19,2078.0,694.00,Normal,0,18,,,Not Started,3,1,20,2024-07-09,68
2080,next,2022-12-19,2022-12-22,2079.0,485.00,Normal,0,18,,,Not Started,3,1,5,2024-07-09,59
2081,cut,2022-12-21,2022-12-26,2080.0,434.00,Normal,0,18,,,Not Started,5,1,4,2024-07-09,100
2082,south,2022-12-26,2022-12-29,2081.0,633.00,Normal,0,18,,,Not Started,3,1,18,2024-07-09,36
2083,decade,2021-09-13,2021-09-23,,1309.00,Critical,0,18,,,Not Started,10,1,29,2024-07-09,59
2084,image,2021-06-15,2021-07-03,,2497.00,Critical,0,19,,,Not Started,18,1,27,2024-07-09,91
2085,back,2021-07-09,2021-07-17,2084.0,734.00,Normal,0,19,,,Not Started,8,1,8,2024-07-09,60
2086,able,2021-07-21,2021-07-27,2085.0,778.00,Normal,0,19,,,Not Started,6,1,6,2024-07-09,36
2087,fill,2021-07-29,2021-07-31,2086.0,637.00,Normal,0,19,,,Not Started,2,1,18,2024-07-09,77
2088,impact,2021-08-01,2021-08-09,2087.0,698.00,Normal,0,19,,,Not Started,8,1,1,2024-07-09,65
2089,affect,2021-08-11,2021-08-17,2088.0,834.00,Normal,0,19,,,Not Started,6,1,20,2024-07-09,93
2090,possible,2021-08-20,2021-08-28,2089.0,647.00,Normal,0,19,,,Not Started,8,1,4,2024-07-09,92
2091,great,2021-09-01,2021-09-08,2090.0,674.00,Normal,0,19,,,Not Started,7,1,17,2024-07-09,67
2092,risk,2021-09-10,2021-09-13,2091.0,827.00,Normal,0,19,,,Not Started,3,1,5,2024-07-09,87
2093,state,2021-09-16,2021-09-24,2092.0,826.00,Normal,0,19,,,Not Started,8,1,20,2024-07-09,30
2094,near,2021-09-29,2021-10-02,2093.0,633.00,Normal,0,19,,,Not Started,3,1,10,2024-07-09,86
2095,modern,2021-10-03,2021-10-10,2094.0,374.00,Normal,0,19,,,Not Started,7,1,1,2024-07-09,42
2096,air,2021-10-12,2021-10-15,2095.0,983.00,Normal,0,19,,,Not Started,3,1,4,2024-07-09,56
2097,head,2021-10-15,2021-10-23,2096.0,755.00,Normal,0,19,,,Not Started,8,1,1,2024-07-09,96
2098,test,2021-10-27,2021-11-02,2097.0,757.00,Normal,0,19,,,Not Started,6,1,20,2024-07-09,46
2099,her,2021-11-05,2021-11-07,2098.0,269.00,Normal,0,19,,,Not Started,2,1,15,2024-07-09,54
2100,anyone,2021-11-08,2021-11-13,2099.0,393.00,Normal,0,19,,,Not Started,5,1,13,2024-07-09,52
2101,continue,2021-11-12,2021-11-17,2100.0,219.00,Normal,0,19,,,Not Started,5,1,16,2024-07-09,91
2102,term,2021-11-18,2021-11-20,2101.0,774.00,Normal,0,19,,,Not Started,2,1,4,2024-07-09,68
2103,everybody,2021-11-20,2021-11-25,2102.0,374.00,Normal,0,19,,,Not Started,5,1,10,2024-07-09,60
2104,level,2021-11-25,2021-12-03,2103.0,631.00,Normal,0,19,,,Not Started,8,1,21,2024-07-09,68
2105,wear,2021-12-07,2021-12-14,2104.0,324.00,Normal,0,19,,,Not Started,7,1,10,2024-07-09,81
2106,those,2021-12-16,2021-12-20,2105.0,733.00,Normal,0,19,,,Not Started,4,1,11,2024-07-09,87
2107,chair,2021-12-21,2021-12-29,2106.0,952.00,Normal,0,19,,,Not Started,8,1,3,2024-07-09,80
2108,per,2022-01-01,2022-01-05,2107.0,533.00,Normal,0,19,,,Not Started,4,1,13,2024-07-09,30
2109,baby,2022-01-06,2022-01-08,2108.0,591.00,Normal,0,19,,,Not Started,2,1,1,2024-07-09,94
2110,ago,2022-01-07,2022-01-13,2109.0,967.00,Normal,0,19,,,Not Started,6,1,3,2024-07-09,81
2111,stock,2022-01-14,2022-01-18,2110.0,770.00,Normal,0,19,,,Not Started,4,1,5,2024-07-09,38
2112,although,2022-01-20,2022-01-27,2111.0,317.00,Normal,0,19,,,Not Started,7,1,13,2024-07-09,31
2113,sometimes,2022-01-30,2022-02-01,2112.0,243.00,Normal,0,19,,,Not Started,2,1,20,2024-07-09,87
2114,effort,2022-02-01,2022-02-04,2113.0,930.00,Normal,0,19,,,Not Started,3,1,8,2024-07-09,86
2115,option,2022-02-04,2022-02-09,2114.0,896.00,Normal,0,19,,,Not Started,5,1,9,2024-07-09,98
2116,administration,2022-02-12,2022-02-17,2115.0,518.00,Normal,0,19,,,Not Started,5,1,19,2024-07-09,44
2117,behind,2022-02-17,2022-02-21,2116.0,694.00,Normal,0,19,,,Not Started,4,1,9,2024-07-09,51
2118,without,2022-02-24,2022-03-04,2117.0,755.00,Normal,0,19,,,Not Started,8,1,18,2024-07-09,67
2119,return,2022-03-07,2022-03-12,2118.0,637.00,Normal,0,19,,,Not Started,5,1,19,2024-07-09,42
2120,institution,2022-03-13,2022-03-15,2119.0,420.00,Normal,0,19,,,Not Started,2,1,7,2024-07-09,39
2121,resource,2022-03-14,2022-03-16,2120.0,462.00,Normal,0,19,,,Not Started,2,1,15,2024-07-09,79
2122,almost,2022-03-16,2022-03-22,2121.0,339.00,Normal,0,19,,,Not Started,6,1,15,2024-07-09,44
2123,again,2022-03-24,2022-03-28,2122.0,708.00,Normal,0,19,,,Not Started,4,1,12,2024-07-09,52
2124,financial,2022-03-31,2022-04-02,2123.0,529.00,Normal,0,19,,,Not Started,2,1,5,2024-07-09,69
2125,single,2022-04-03,2022-04-07,2124.0,649.00,Normal,0,19,,,Not Started,4,1,21,2024-07-09,68
2126,produce,2022-04-06,2022-04-09,2125.0,236.00,Normal,0,19,,,Not Started,3,1,1,2024-07-09,30
2127,land,2022-04-10,2022-04-17,2126.0,884.00,Normal,0,19,,,Not Started,7,1,22,2024-07-09,53
2128,audience,2022-04-19,2022-04-23,2127.0,309.00,Normal,0,19,,,Not Started,4,1,4,2024-07-09,84
2129,shake,2022-04-22,2022-04-30,2128.0,926.00,Normal,0,19,,,Not Started,8,1,4,2024-07-09,49
2130,fact,2022-05-03,2022-05-06,2129.0,409.00,Normal,0,19,,,Not Started,3,1,15,2024-07-09,81
2131,start,2022-05-06,2022-05-12,2130.0,704.00,Normal,0,19,,,Not Started,6,1,4,2024-07-09,90
2132,mean,2022-05-14,2022-05-16,2131.0,772.00,Normal,0,19,,,Not Started,2,1,1,2024-07-09,84
2133,specific,2022-05-17,2022-05-20,2132.0,220.00,Normal,0,19,,,Not Started,3,1,7,2024-07-09,87
2134,clear,2022-05-21,2022-05-28,2133.0,761.00,Normal,0,19,,,Not Started,7,1,9,2024-07-09,98
2135,simple,2021-06-16,2021-07-02,,2719.00,Critical,0,19,,,Not Started,16,1,29,2024-07-09,66
2136,glass,2021-07-07,2021-07-14,2135.0,364.00,Normal,0,19,,,Not Started,7,1,21,2024-07-09,80
2137,born,2021-07-16,2021-07-24,2136.0,371.00,Normal,0,19,,,Not Started,8,1,21,2024-07-09,63
2138,book,2021-07-27,2021-07-29,2137.0,980.00,Normal,0,19,,,Not Started,2,1,13,2024-07-09,30
2139,black,2021-07-28,2021-08-04,2138.0,288.00,Normal,0,19,,,Not Started,7,1,1,2024-07-09,33
2140,here,2021-08-05,2021-08-12,2139.0,922.00,Normal,0,19,,,Not Started,7,1,7,2024-07-09,66
2141,shake,2021-08-14,2021-08-21,2140.0,774.00,Normal,0,19,,,Not Started,7,1,5,2024-07-09,63
2142,Congress,2021-08-25,2021-09-01,2141.0,883.00,Normal,0,19,,,Not Started,7,1,1,2024-07-09,51
2143,away,2021-09-03,2021-09-06,2142.0,814.00,Normal,0,19,,,Not Started,3,1,16,2024-07-09,77
2144,police,2021-09-07,2021-09-15,2143.0,864.00,Normal,0,19,,,Not Started,8,1,16,2024-07-09,55
2145,ahead,2021-09-17,2021-09-21,2144.0,319.00,Normal,0,19,,,Not Started,4,1,7,2024-07-09,46
2146,learn,2021-09-22,2021-09-25,2145.0,934.00,Normal,0,19,,,Not Started,3,1,1,2024-07-09,76
2147,bill,2021-09-24,2021-09-29,2146.0,778.00,Normal,0,19,,,Not Started,5,1,16,2024-07-09,69
2148,company,2021-10-01,2021-10-03,2147.0,737.00,Normal,0,19,,,Not Started,2,1,2,2024-07-09,36
2149,arm,2021-10-05,2021-10-11,2148.0,346.00,Normal,0,19,,,Not Started,6,1,9,2024-07-09,47
2150,visit,2021-10-12,2021-10-14,2149.0,659.00,Normal,0,19,,,Not Started,2,1,21,2024-07-09,81
2151,amount,2021-10-14,2021-10-19,2150.0,742.00,Normal,0,19,,,Not Started,5,1,4,2024-07-09,67
2152,over,2021-10-20,2021-10-24,2151.0,391.00,Normal,0,19,,,Not Started,4,1,19,2024-07-09,67
2153,line,2021-10-26,2021-10-28,2152.0,914.00,Normal,0,19,,,Not Started,2,1,2,2024-07-09,34
2154,law,2021-10-27,2021-11-01,2153.0,959.00,Normal,0,19,,,Not Started,5,1,7,2024-07-09,66
2155,eye,2021-11-03,2021-11-06,2154.0,539.00,Normal,0,19,,,Not Started,3,1,5,2024-07-09,85
2156,maintain,2021-11-07,2021-11-15,2155.0,693.00,Normal,0,19,,,Not Started,8,1,6,2024-07-09,44
2157,enter,2021-11-16,2021-11-20,2156.0,755.00,Normal,0,19,,,Not Started,4,1,5,2024-07-09,99
2158,baby,2021-11-21,2021-11-25,2157.0,503.00,Normal,0,19,,,Not Started,4,1,15,2024-07-09,58
2159,understand,2021-11-25,2021-12-03,2158.0,512.00,Normal,0,19,,,Not Started,8,1,20,2024-07-09,38
2160,surface,2021-12-08,2021-12-10,2159.0,215.00,Normal,0,19,,,Not Started,2,1,11,2024-07-09,61
2161,continue,2021-12-10,2021-12-13,2160.0,722.00,Normal,0,19,,,Not Started,3,1,2,2024-07-09,92
2162,maybe,2021-12-14,2021-12-16,2161.0,964.00,Normal,0,19,,,Not Started,2,1,21,2024-07-09,45
2163,traditional,2021-12-16,2021-12-19,2162.0,570.00,Normal,0,19,,,Not Started,3,1,2,2024-07-09,62
2164,lay,2021-12-22,2021-12-27,2163.0,368.00,Normal,0,19,,,Not Started,5,1,5,2024-07-09,37
2165,individual,2021-12-30,2022-01-07,2164.0,627.00,Normal,0,19,,,Not Started,8,1,19,2024-07-09,34
2166,rule,2022-01-11,2022-01-13,2165.0,425.00,Normal,0,19,,,Not Started,2,1,2,2024-07-09,40
2167,response,2022-01-12,2022-01-18,2166.0,805.00,Normal,0,19,,,Not Started,6,1,17,2024-07-09,82
2168,manager,2022-01-20,2022-01-24,2167.0,386.00,Normal,0,19,,,Not Started,4,1,5,2024-07-09,94
2169,peace,2022-01-26,2022-01-28,2168.0,948.00,Normal,0,19,,,Not Started,2,1,17,2024-07-09,70
2170,fly,2022-01-27,2022-01-31,2169.0,727.00,Normal,0,19,,,Not Started,4,1,8,2024-07-09,96
2171,pick,2022-02-01,2022-02-07,2170.0,810.00,Normal,0,19,,,Not Started,6,1,19,2024-07-09,52
2172,seem,2022-02-09,2022-02-11,2171.0,629.00,Normal,0,19,,,Not Started,2,1,16,2024-07-09,34
2173,happen,2022-02-11,2022-02-13,2172.0,963.00,Normal,0,19,,,Not Started,2,1,20,2024-07-09,33
2174,street,2022-02-14,2022-02-18,2173.0,621.00,Normal,0,19,,,Not Started,4,1,19,2024-07-09,56
2175,course,2020-08-11,2020-08-27,,2474.00,Critical,0,20,,,Not Started,16,1,35,2024-07-09,35
2176,less,2020-08-30,2020-09-04,2175.0,208.00,Normal,0,20,,,Not Started,5,1,11,2024-07-09,59
2177,baby,2020-09-04,2020-09-06,2176.0,306.00,Normal,0,20,,,Not Started,2,1,14,2024-07-09,30
2178,door,2020-09-07,2020-09-09,2177.0,746.00,Normal,0,20,,,Not Started,2,1,14,2024-07-09,87
2179,last,2020-09-10,2020-09-14,2178.0,376.00,Normal,0,20,,,Not Started,4,1,9,2024-07-09,100
2180,fill,2020-09-14,2020-09-17,2179.0,365.00,Normal,0,20,,,Not Started,3,1,16,2024-07-09,51
2181,piece,2020-09-18,2020-09-23,2180.0,950.00,Normal,0,20,,,Not Started,5,1,9,2024-07-09,31
2182,story,2020-09-23,2020-09-28,2181.0,560.00,Normal,0,20,,,Not Started,5,1,14,2024-07-09,41
2183,mean,2020-09-29,2020-10-06,2182.0,680.00,Normal,0,20,,,Not Started,7,1,21,2024-07-09,67
2184,thank,2020-10-07,2020-10-09,2183.0,498.00,Normal,0,20,,,Not Started,2,1,22,2024-07-09,45
2185,perhaps,2020-10-08,2020-10-10,2184.0,907.00,Normal,0,20,,,Not Started,2,1,9,2024-07-09,94
2186,government,2020-10-11,2020-10-17,2185.0,626.00,Normal,0,20,,,Not Started,6,1,16,2024-07-09,52
2187,building,2020-10-16,2020-10-21,2186.0,865.00,Normal,0,20,,,Not Started,5,1,20,2024-07-09,38
2188,almost,2020-10-22,2020-10-28,2187.0,447.00,Normal,0,20,,,Not Started,6,1,6,2024-07-09,65
2189,dream,2020-10-30,2020-11-01,2188.0,908.00,Normal,0,20,,,Not Started,2,1,13,2024-07-09,91
2190,evening,2020-11-01,2020-11-06,2189.0,690.00,Normal,0,20,,,Not Started,5,1,5,2024-07-09,96
2191,and,2020-11-06,2020-11-12,2190.0,977.00,Normal,0,20,,,Not Started,6,1,22,2024-07-09,81
2192,show,2020-11-14,2020-11-22,2191.0,928.00,Normal,0,20,,,Not Started,8,1,4,2024-07-09,56
2193,something,2020-11-23,2020-11-28,2192.0,909.00,Normal,0,20,,,Not Started,5,1,6,2024-07-09,40
2194,low,2020-11-29,2020-12-02,2193.0,408.00,Normal,0,20,,,Not Started,3,1,13,2024-07-09,42
2195,position,2020-12-02,2020-12-06,2194.0,279.00,Normal,0,20,,,Not Started,4,1,4,2024-07-09,97
2196,throw,2020-12-05,2020-12-11,2195.0,707.00,Normal,0,20,,,Not Started,6,1,22,2024-07-09,48
2197,season,2020-12-13,2020-12-15,2196.0,744.00,Normal,0,20,,,Not Started,2,1,5,2024-07-09,48
2198,point,2020-12-16,2020-12-20,2197.0,427.00,Normal,0,20,,,Not Started,4,1,12,2024-07-09,50
2199,star,2020-12-19,2020-12-25,2198.0,428.00,Normal,0,20,,,Not Started,6,1,21,2024-07-09,93
2200,husband,2020-12-26,2020-12-31,2199.0,413.00,Normal,0,20,,,Not Started,5,1,10,2024-07-09,49
2201,wrong,2020-12-31,2021-01-08,2200.0,531.00,Normal,0,20,,,Not Started,8,1,18,2024-07-09,74
2202,daughter,2021-01-10,2021-01-14,2201.0,512.00,Normal,0,20,,,Not Started,4,1,18,2024-07-09,42
2203,its,2021-01-14,2021-01-21,2202.0,880.00,Normal,0,20,,,Not Started,7,1,13,2024-07-09,30
2204,remain,2021-01-23,2021-01-25,2203.0,685.00,Normal,0,20,,,Not Started,2,1,21,2024-07-09,87
2205,able,2021-01-27,2021-02-01,2204.0,911.00,Normal,0,20,,,Not Started,5,1,8,2024-07-09,90
2206,capital,2021-02-03,2021-02-09,2205.0,446.00,Normal,0,20,,,Not Started,6,1,14,2024-07-09,52
2207,thought,2021-02-10,2021-02-18,2206.0,858.00,Normal,0,20,,,Not Started,8,1,13,2024-07-09,92
2208,head,2021-02-18,2021-02-21,2207.0,485.00,Normal,0,20,,,Not Started,3,1,22,2024-07-09,46
2209,service,2021-02-22,2021-02-24,2208.0,313.00,Normal,0,20,,,Not Started,2,1,14,2024-07-09,44
2210,that,2021-02-24,2021-02-28,2209.0,413.00,Normal,0,20,,,Not Started,4,1,21,2024-07-09,47
2211,her,2021-03-01,2021-03-03,2210.0,878.00,Normal,0,20,,,Not Started,2,1,8,2024-07-09,32
2212,degree,2021-03-04,2021-03-08,2211.0,913.00,Normal,0,20,,,Not Started,4,1,22,2024-07-09,92
2213,special,2021-03-10,2021-03-16,2212.0,917.00,Normal,0,20,,,Not Started,6,1,12,2024-07-09,64
2214,friend,2021-03-17,2021-03-21,2213.0,885.00,Normal,0,20,,,Not Started,4,1,12,2024-07-09,85
2215,operation,2021-03-22,2021-03-29,2214.0,291.00,Normal,0,20,,,Not Started,7,1,13,2024-07-09,59
2216,high,2021-03-31,2021-04-02,2215.0,436.00,Normal,0,20,,,Not Started,2,1,1,2024-07-09,52
2217,score,2021-04-03,2021-04-10,2216.0,218.00,Normal,0,20,,,Not Started,7,1,18,2024-07-09,67
2218,power,2021-04-12,2021-04-19,2217.0,477.00,Normal,0,20,,,Not Started,7,1,12,2024-07-09,53
2219,put,2020-08-12,2020-08-30,,2072.00,Critical,0,20,,,Not Started,18,1,22,2024-07-09,96
2220,avoid,2020-09-02,2020-09-06,2219.0,319.00,Normal,0,20,,,Not Started,4,1,8,2024-07-09,38
2221,off,2020-09-06,2020-09-12,2220.0,744.00,Normal,0,20,,,Not Started,6,1,4,2024-07-09,78
2222,by,2020-09-12,2020-09-18,2221.0,440.00,Normal,0,20,,,Not Started,6,1,7,2024-07-09,62
2223,student,2020-09-20,2020-09-22,2222.0,271.00,Normal,0,20,,,Not Started,2,1,1,2024-07-09,36
2224,during,2020-09-23,2020-09-25,2223.0,518.00,Normal,0,20,,,Not Started,2,1,8,2024-07-09,83
2225,wait,2020-09-24,2020-10-02,2224.0,867.00,Normal,0,20,,,Not Started,8,1,19,2024-07-09,91
2226,health,2020-10-04,2020-10-08,2225.0,684.00,Normal,0,20,,,Not Started,4,1,18,2024-07-09,96
2227,black,2020-10-07,2020-10-15,2226.0,583.00,Normal,0,20,,,Not Started,8,1,13,2024-07-09,43
2228,under,2020-10-17,2020-10-22,2227.0,336.00,Normal,0,20,,,Not Started,5,1,15,2024-07-09,78
2229,themselves,2020-10-23,2020-10-31,2228.0,244.00,Normal,0,20,,,Not Started,8,1,12,2024-07-09,65
2230,difficult,2020-10-31,2020-11-02,2229.0,340.00,Normal,0,20,,,Not Started,2,1,19,2024-07-09,81
2231,stuff,2020-11-04,2020-11-12,2230.0,268.00,Normal,0,20,,,Not Started,8,1,5,2024-07-09,40
2232,from,2020-11-14,2020-11-18,2231.0,328.00,Normal,0,20,,,Not Started,4,1,2,2024-07-09,69
2233,discover,2020-11-20,2020-11-26,2232.0,868.00,Normal,0,20,,,Not Started,6,1,14,2024-07-09,81
2234,main,2020-11-26,2020-11-30,2233.0,368.00,Normal,0,20,,,Not Started,4,1,18,2024-07-09,75
2235,easy,2020-12-01,2020-12-06,2234.0,287.00,Normal,0,20,,,Not Started,5,1,12,2024-07-09,39
2236,smile,2020-12-06,2020-12-14,2235.0,363.00,Normal,0,20,,,Not Started,8,1,9,2024-07-09,93
2237,talk,2020-12-16,2020-12-19,2236.0,299.00,Normal,0,20,,,Not Started,3,1,13,2024-07-09,34
2238,collection,2020-12-20,2020-12-27,2237.0,495.00,Normal,0,20,,,Not Started,7,1,4,2024-07-09,42
2239,himself,2020-12-28,2021-01-01,2238.0,871.00,Normal,0,20,,,Not Started,4,1,19,2024-07-09,56
2240,get,2020-12-31,2021-01-06,2239.0,536.00,Normal,0,20,,,Not Started,6,1,18,2024-07-09,85
2241,against,2021-01-08,2021-01-13,2240.0,544.00,Normal,0,20,,,Not Started,5,1,17,2024-07-09,97
2242,list,2021-01-13,2021-01-18,2241.0,961.00,Normal,0,20,,,Not Started,5,1,17,2024-07-09,99
2243,responsibility,2021-01-20,2021-01-28,2242.0,739.00,Normal,0,20,,,Not Started,8,1,9,2024-07-09,59
2244,program,2021-01-28,2021-02-02,2243.0,410.00,Normal,0,20,,,Not Started,5,1,1,2024-07-09,53
2245,type,2021-02-03,2021-02-06,2244.0,472.00,Normal,0,20,,,Not Started,3,1,21,2024-07-09,74
2246,board,2021-02-05,2021-02-10,2245.0,228.00,Normal,0,20,,,Not Started,5,1,6,2024-07-09,71
2247,everybody,2021-02-10,2021-02-13,2246.0,820.00,Normal,0,20,,,Not Started,3,1,8,2024-07-09,54
2248,paper,2021-02-13,2021-02-21,2247.0,1000.00,Normal,0,20,,,Not Started,8,1,16,2024-07-09,82
2249,choose,2021-02-24,2021-03-03,2248.0,902.00,Normal,0,20,,,Not Started,7,1,7,2024-07-09,61
2250,image,2021-03-04,2021-03-12,2249.0,750.00,Normal,0,20,,,Not Started,8,1,19,2024-07-09,44
2251,recognize,2021-03-13,2021-03-19,2250.0,611.00,Normal,0,20,,,Not Started,6,1,18,2024-07-09,99
2252,wish,2021-03-21,2021-03-28,2251.0,362.00,Normal,0,20,,,Not Started,7,1,12,2024-07-09,54
2253,owner,2021-03-28,2021-04-03,2252.0,511.00,Normal,0,20,,,Not Started,6,1,18,2024-07-09,47
2254,number,2021-04-04,2021-04-11,2253.0,935.00,Normal,0,20,,,Not Started,7,1,10,2024-07-09,77
2255,organization,2021-04-10,2021-04-12,2254.0,971.00,Normal,0,20,,,Not Started,2,1,6,2024-07-09,36
2256,mean,2021-04-14,2021-04-22,2255.0,601.00,Normal,0,20,,,Not Started,8,1,14,2024-07-09,87
2257,traditional,2021-04-22,2021-04-30,2256.0,633.00,Normal,0,20,,,Not Started,8,1,11,2024-07-09,69
2258,area,2021-05-02,2021-05-09,2257.0,928.00,Normal,0,20,,,Not Started,7,1,10,2024-07-09,50
2259,threat,2021-05-08,2021-05-14,2258.0,295.00,Normal,0,20,,,Not Started,6,1,5,2024-07-09,45
2260,give,2020-12-01,2020-12-11,,2881.00,Critical,0,21,,,Not Started,10,1,36,2024-07-09,59
2261,dog,2020-12-12,2020-12-17,2260.0,816.00,Normal,0,21,,,Not Started,5,1,6,2024-07-09,30
2262,blood,2020-12-17,2020-12-23,2261.0,733.00,Normal,0,21,,,Not Started,6,1,4,2024-07-09,31
2263,particularly,2020-12-25,2020-12-28,2262.0,789.00,Normal,0,21,,,Not Started,3,1,19,2024-07-09,78
2264,trial,2020-12-29,2021-01-03,2263.0,937.00,Normal,0,21,,,Not Started,5,1,13,2024-07-09,83
2265,themselves,2021-01-04,2021-01-10,2264.0,546.00,Normal,0,21,,,Not Started,6,1,2,2024-07-09,93
2266,street,2021-01-11,2021-01-19,2265.0,213.00,Normal,0,21,,,Not Started,8,1,2,2024-07-09,67
2267,manage,2021-01-19,2021-01-26,2266.0,615.00,Normal,0,21,,,Not Started,7,1,18,2024-07-09,97
2268,benefit,2021-01-28,2021-02-02,2267.0,500.00,Normal,0,21,,,Not Started,5,1,8,2024-07-09,70
2269,sure,2021-02-03,2021-02-10,2268.0,741.00,Normal,0,21,,,Not Started,7,1,17,2024-07-09,47
2270,doctor,2021-02-11,2021-02-15,2269.0,750.00,Normal,0,21,,,Not Started,4,1,16,2024-07-09,70
2271,certainly,2021-02-15,2021-02-23,2270.0,348.00,Normal,0,21,,,Not Started,8,1,12,2024-07-09,43
2272,test,2021-02-23,2021-03-03,2271.0,893.00,Normal,0,21,,,Not Started,8,1,13,2024-07-09,39
2273,interest,2021-03-03,2021-03-11,2272.0,743.00,Normal,0,21,,,Not Started,8,1,22,2024-07-09,70
2274,involve,2021-03-11,2021-03-16,2273.0,897.00,Normal,0,21,,,Not Started,5,1,3,2024-07-09,100
2275,recently,2021-03-17,2021-03-19,2274.0,932.00,Normal,0,21,,,Not Started,2,1,18,2024-07-09,78
2276,likely,2021-03-20,2021-03-23,2275.0,451.00,Normal,0,21,,,Not Started,3,1,1,2024-07-09,46
2277,investment,2021-03-24,2021-03-30,2276.0,574.00,Normal,0,21,,,Not Started,6,1,18,2024-07-09,84
2278,describe,2021-04-01,2021-04-09,2277.0,853.00,Normal,0,21,,,Not Started,8,1,10,2024-07-09,30
2279,say,2021-04-11,2021-04-17,2278.0,646.00,Normal,0,21,,,Not Started,6,1,10,2024-07-09,33
2280,bed,2021-04-18,2021-04-20,2279.0,267.00,Normal,0,21,,,Not Started,2,1,14,2024-07-09,67
2281,smile,2021-04-21,2021-04-23,2280.0,290.00,Normal,0,21,,,Not Started,2,1,4,2024-07-09,74
2282,whole,2021-04-22,2021-04-24,2281.0,241.00,Normal,0,21,,,Not Started,2,1,9,2024-07-09,40
2283,someone,2021-04-24,2021-04-27,2282.0,344.00,Normal,0,21,,,Not Started,3,1,19,2024-07-09,65
2284,treatment,2021-04-28,2021-05-06,2283.0,271.00,Normal,0,21,,,Not Started,8,1,21,2024-07-09,51
2285,easy,2021-05-07,2021-05-11,2284.0,521.00,Normal,0,21,,,Not Started,4,1,7,2024-07-09,76
2286,sport,2021-05-12,2021-05-16,2285.0,611.00,Normal,0,21,,,Not Started,4,1,13,2024-07-09,43
2287,even,2021-05-15,2021-05-19,2286.0,596.00,Normal,0,21,,,Not Started,4,1,21,2024-07-09,96
2288,vote,2021-05-19,2021-05-22,2287.0,485.00,Normal,0,21,,,Not Started,3,1,6,2024-07-09,73
2289,break,2021-05-21,2021-05-25,2288.0,661.00,Normal,0,21,,,Not Started,4,1,11,2024-07-09,100
2290,career,2021-05-27,2021-06-03,2289.0,814.00,Normal,0,21,,,Not Started,7,1,4,2024-07-09,32
2291,quite,2021-06-04,2021-06-09,2290.0,352.00,Normal,0,21,,,Not Started,5,1,12,2024-07-09,94
2292,mean,2021-06-10,2021-06-13,2291.0,945.00,Normal,0,21,,,Not Started,3,1,3,2024-07-09,98
2293,style,2021-06-13,2021-06-15,2292.0,575.00,Normal,0,21,,,Not Started,2,1,2,2024-07-09,51
2294,garden,2021-06-15,2021-06-22,2293.0,700.00,Normal,0,21,,,Not Started,7,1,9,2024-07-09,31
2295,plant,2021-06-22,2021-06-30,2294.0,506.00,Normal,0,21,,,Not Started,8,1,21,2024-07-09,35
2296,already,2021-07-02,2021-07-04,2295.0,304.00,Normal,0,21,,,Not Started,2,1,2,2024-07-09,90
2297,heavy,2021-07-03,2021-07-07,2296.0,650.00,Normal,0,21,,,Not Started,4,1,3,2024-07-09,33
2298,professor,2021-07-09,2021-07-14,2297.0,585.00,Normal,0,21,,,Not Started,5,1,20,2024-07-09,38
2299,then,2021-07-16,2021-07-20,2298.0,913.00,Normal,0,21,,,Not Started,4,1,7,2024-07-09,37
2300,agree,2021-07-20,2021-07-25,2299.0,850.00,Normal,0,21,,,Not Started,5,1,10,2024-07-09,83
2301,what,2021-07-25,2021-08-02,2300.0,362.00,Normal,0,21,,,Not Started,8,1,7,2024-07-09,89
2302,practice,2021-08-04,2021-08-12,2301.0,454.00,Normal,0,21,,,Not Started,8,1,21,2024-07-09,68
2303,probably,2021-08-13,2021-08-16,2302.0,956.00,Normal,0,21,,,Not Started,3,1,11,2024-07-09,95
2304,laugh,2021-08-16,2021-08-18,2303.0,799.00,Normal,0,21,,,Not Started,2,1,21,2024-07-09,33
2305,able,2021-08-19,2021-08-24,2304.0,671.00,Normal,0,21,,,Not Started,5,1,14,2024-07-09,87
2306,wonder,2020-12-05,2020-12-19,,1907.00,Critical,0,21,,,Not Started,14,1,30,2024-07-09,84
2307,forward,2020-12-21,2020-12-27,2306.0,778.00,Normal,0,21,,,Not Started,6,1,18,2024-07-09,79
2308,fear,2020-12-27,2021-01-01,2307.0,411.00,Normal,0,21,,,Not Started,5,1,21,2024-07-09,55
2309,several,2021-01-01,2021-01-05,2308.0,520.00,Normal,0,21,,,Not Started,4,1,2,2024-07-09,86
2310,husband,2021-01-05,2021-01-11,2309.0,682.00,Normal,0,21,,,Not Started,6,1,20,2024-07-09,37
2311,beautiful,2021-01-11,2021-01-15,2310.0,448.00,Normal,0,21,,,Not Started,4,1,17,2024-07-09,49
2312,for,2021-01-15,2021-01-17,2311.0,928.00,Normal,0,21,,,Not Started,2,1,2,2024-07-09,67
2313,yes,2021-01-16,2021-01-19,2312.0,890.00,Normal,0,21,,,Not Started,3,1,13,2024-07-09,78
2314,trade,2021-01-19,2021-01-21,2313.0,819.00,Normal,0,21,,,Not Started,2,1,11,2024-07-09,97
2315,although,2021-01-22,2021-01-24,2314.0,389.00,Normal,0,21,,,Not Started,2,1,22,2024-07-09,68
