Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment
2021-04-16,24,111,22,1,1,21,116,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-16,25,136,92,3,3,89,484,61926.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-16,26,125,69,3,3,66,364,43532.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-16,28,137,135,1,1,134,694,87689.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-16,29,108,107,1,1,106,552,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-16,30,142,100,3,3,97,497,58236.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-17,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-17,2,129,103,3,3,100,520,60289.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-17,5,122,13,1,1,12,87,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-17,7,84,45,2,2,43,255,28890.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-17,8,118,118,1,1,117,590,75786.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2021-04-17,9,118,69,1,1,68,339,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-17,10,143,54,3,3,51,293,35778.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-17,11,136,55,2,2,53,296,32903.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-17,12,100,85,1,1,84,432,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-17,15,90,80,1,1,79,419,53785.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-17,16,142,74,2,1,72,414,46309.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-17,17,94,18,2,2,16,97,9961.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-17,20,85,40,2,2,38,208,25064.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-17,21,135,24,2,2,22,131,17749.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-17,22,95,50,2,2,48,271,33945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-17,24,111,22,1,1,21,117,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-17,25,136,92,3,3,89,485,61926.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-17,26,125,70,3,3,67,365,43809.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-17,28,137,135,1,1,134,694,87689.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-17,29,108,107,1,1,106,552,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-17,30,142,100,3,3,97,497,58236.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-18,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-18,2,129,103,3,3,100,521,60289.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-18,5,122,13,1,1,12,87,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-18,7,84,45,2,2,43,255,28890.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-18,8,118,118,1,1,117,590,75786.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2021-04-18,9,118,69,1,1,68,339,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-18,10,143,54,3,3,51,293,35778.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-18,11,136,55,2,2,53,297,32903.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-18,12,100,85,1,1,84,432,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-18,15,90,80,1,1,79,419,53785.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-18,16,142,74,2,2,72,414,46309.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-18,17,94,18,2,2,16,97,9961.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-18,20,85,40,2,2,38,208,25064.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-18,21,135,24,2,2,22,131,17749.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-18,22,95,50,2,2,48,271,33945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-18,24,111,22,1,1,21,117,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-18,25,136,92,3,3,89,486,61926.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-18,26,125,70,3,3,67,365,43809.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-18,28,137,135,1,1,134,694,87689.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-18,29,108,107,1,1,106,552,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-18,30,142,100,3,3,97,497,58236.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-19,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-19,2,129,103,3,3,100,523,60289.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-19,5,122,13,1,1,12,88,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-19,7,84,45,2,2,43,256,28890.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-19,8,118,118,1,1,117,590,75786.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2021-04-19,9,118,69,1,1,68,340,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-19,10,143,54,3,3,51,295,35778.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-19,11,136,56,2,2,54,299,33153.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-19,12,100,85,1,1,84,432,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-19,15,90,80,1,1,79,420,53785.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-19,16,142,74,2,2,72,415,46309.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-19,17,94,18,2,2,16,97,9961.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-19,20,85,40,2,2,38,208,25064.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-19,21,135,25,2,2,23,134,18490.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-19,22,95,50,2,2,48,273,33945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-19,24,111,22,1,1,21,118,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-19,25,136,93,3,3,90,488,62856.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-19,26,125,70,3,3,67,366,43809.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-19,28,137,135,1,1,134,694,87689.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-19,29,108,107,1,1,106,552,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-19,30,142,100,3,3,97,500,58236.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-20,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-20,2,129,103,3,3,100,524,60289.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-20,5,122,13,1,1,12,88,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-20,7,84,46,2,2,44,257,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-20,8,118,118,1,1,117,591,75786.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2021-04-20,9,118,69,1,1,68,340,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-20,10,143,54,3,3,51,295,35778.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-20,11,136,57,2,2,55,300,33368.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-20,12,100,85,1,1,84,432,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-20,13,110,1,1,0,0,1,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2021-04-20,15,90,80,1,1,79,421,53785.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-20,16,142,75,2,2,73,416,47277.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-20,17,94,18,2,2,16,97,9961.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-20,20,85,40,2,2,38,208,25064.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-20,21,135,25,2,2,23,135,18490.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-20,22,95,50,2,2,48,273,33945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-20,24,111,22,1,1,21,119,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-20,25,136,93,3,3,90,488,62856.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-20,26,125,70,3,3,67,368,43809.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-20,28,137,135,1,1,134,694,87689.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-20,29,108,107,1,1,106,552,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-20,30,142,100,3,3,97,501,58236.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-21,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-21,2,129,103,3,3,100,524,60289.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-21,5,122,13,1,1,12,88,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-21,7,84,46,2,2,44,257,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-21,8,118,118,1,1,117,591,75786.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2021-04-21,9,118,69,1,1,68,340,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-21,10,143,55,3,3,52,296,36194.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-21,11,136,57,2,2,55,300,33368.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-21,12,100,85,1,1,84,432,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-21,13,110,1,1,0,0,2,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2021-04-21,15,90,80,1,1,79,422,53785.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-21,16,142,75,2,2,73,417,47277.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-21,17,94,18,2,2,16,97,9961.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-21,20,85,40,2,2,38,208,25064.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-21,21,135,25,2,2,23,136,18490.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-21,22,95,50,2,2,48,273,33945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-21,24,111,22,1,1,21,120,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-21,25,136,93,3,3,90,489,62856.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-21,26,125,70,3,3,67,369,43809.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-21,28,137,135,1,1,134,694,87689.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-21,29,108,107,1,1,106,552,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-21,30,142,100,3,3,97,501,58236.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-22,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-22,2,129,104,3,3,101,528,61172.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-22,5,122,13,1,1,12,89,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-22,7,84,46,2,2,44,258,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-22,8,118,118,1,1,117,591,75786.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2021-04-22,9,118,69,1,1,68,341,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-22,10,143,55,3,3,52,299,36194.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-22,11,136,57,2,2,55,301,33368.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-22,12,100,85,1,1,84,432,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-22,13,110,1,1,0,0,3,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2021-04-22,15,90,80,1,1,79,423,53785.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-22,16,142,75,2,2,73,419,47277.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-22,17,94,18,2,2,16,99,9961.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-22,20,85,41,2,2,39,210,25808.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-22,21,135,27,2,2,25,139,19657.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-22,22,95,51,2,2,49,276,34457.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-22,24,111,22,1,1,21,120,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-22,25,136,93,3,3,90,490,62856.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-22,26,125,70,3,3,67,371,43809.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-22,28,137,135,1,1,134,695,87689.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-22,29,108,107,1,1,106,553,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-22,30,142,100,3,3,97,504,58236.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-23,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-23,2,129,104,3,3,101,530,61172.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-23,5,122,13,1,1,12,89,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-23,7,84,46,2,2,44,260,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-23,8,118,118,1,1,117,592,75786.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2021-04-23,9,118,69,1,1,68,341,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-23,10,143,55,3,3,52,300,36194.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-23,11,136,57,2,2,55,301,33368.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-23,12,100,85,1,1,84,433,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-23,13,110,1,1,0,0,4,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2021-04-23,15,90,81,1,1,80,425,54088.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-23,16,142,75,2,2,73,421,47277.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-23,17,94,19,2,2,17,101,10457.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-23,20,85,41,2,2,39,211,25808.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-23,21,135,27,2,2,25,140,19657.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-23,22,95,51,2,2,49,277,34457.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-23,24,111,22,1,1,21,120,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-23,25,136,93,3,3,90,490,62856.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-23,26,125,70,3,3,67,374,43809.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-23,28,137,136,1,1,135,697,87985.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-23,29,108,107,1,1,106,553,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-23,30,142,101,3,3,98,507,58675.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-24,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-24,2,129,104,3,3,101,531,61172.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-24,5,122,13,1,1,12,89,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-24,7,84,46,2,2,44,260,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-24,9,118,69,1,1,68,342,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-24,10,143,55,3,3,52,300,36194.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-24,11,136,57,2,2,55,301,33368.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-24,12,100,85,1,1,84,434,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-24,13,110,1,1,0,0,4,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2021-04-24,15,90,81,1,1,80,425,54088.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-24,16,142,75,2,2,73,421,47277.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-24,17,94,20,2,2,18,103,11443.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-24,20,85,41,2,2,39,211,25808.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-24,21,135,27,2,2,25,141,19657.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-24,22,95,52,2,2,50,279,34945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-24,24,111,22,1,1,21,121,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-24,25,136,93,3,3,90,492,62856.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-24,26,125,71,3,3,68,376,44069.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-24,28,137,136,1,1,135,697,87985.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-24,29,108,107,1,1,106,553,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-24,30,142,101,3,3,98,509,58675.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-25,1,149,87,2,2,85,468,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-25,2,129,104,3,3,101,533,61172.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-25,5,122,13,1,1,12,89,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-25,7,84,46,2,2,44,260,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-25,9,118,69,1,1,68,342,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-25,10,143,55,3,3,52,300,36194.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-25,11,136,57,2,2,55,301,33368.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-25,12,100,85,1,1,84,435,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-25,13,110,1,1,0,0,4,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2021-04-25,15,90,81,1,1,80,425,54088.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-25,16,142,75,2,2,73,421,47277.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-25,17,94,20,2,2,18,104,11443.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-25,20,85,41,2,2,39,211,25808.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-25,21,135,27,2,2,25,141,19657.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-25,22,95,52,2,2,50,279,34945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-25,24,111,22,1,1,21,121,14335.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-25,25,136,93,3,3,90,493,62856.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-25,26,125,71,3,3,68,376,44069.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-25,28,137,136,1,1,135,697,87985.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-25,29,108,107,1,1,106,553,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-25,30,142,101,3,3,98,509,58675.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-26,1,149,87,2,2,85,469,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-26,2,129,104,3,3,101,533,61172.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-26,5,122,13,1,1,12,89,8714.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-26,7,84,46,2,2,44,260,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-26,9,118,69,1,1,68,342,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-26,10,143,55,3,3,52,303,36194.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-26,11,136,57,2,2,55,301,33368.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-26,12,100,85,1,1,84,435,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-26,13,110,1,1,0,0,5,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2021-04-26,15,90,81,1,1,80,426,54088.0,2019-12-03,2020-11-16,2019-12-03,2021-12-17,0.0
2021-04-26,16,142,75,2,2,73,422,47277.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2021-04-26,17,94,20,2,2,18,106,11443.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2021-04-26,20,85,41,2,2,39,211,25808.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2021-04-26,21,135,27,2,2,25,142,19657.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2021-04-26,22,95,52,2,2,50,280,34945.0,2020-06-16,2021-03-20,2020-06-16,2022-02-16,28.57142857142857
2021-04-26,24,111,23,1,1,22,123,15194.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2021-04-26,25,136,94,3,3,91,495,63407.0,2020-03-24,2021-06-08,2020-03-24,2022-04-24,50.0
2021-04-26,26,125,71,3,3,68,377,44069.0,2020-06-16,2021-02-22,2020-06-16,2021-12-29,28.57142857142857
2021-04-26,28,137,136,1,1,135,697,87985.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2021-04-26,29,108,107,1,1,106,554,65845.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2021-04-26,30,142,102,3,3,99,513,59169.0,2020-02-25,2020-12-19,2020-02-25,2021-11-22,14.285714285714285
2021-04-27,1,149,87,2,2,85,469,58465.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2021-04-27,2,129,105,3,3,102,535,61611.0,2020-02-25,2020-11-20,2020-02-25,2021-10-23,12.5
2021-04-27,5,122,14,1,1,13,91,9484.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2021-04-27,7,84,46,2,2,44,262,29722.0,2020-05-19,2021-04-22,2020-05-19,2022-04-05,66.66666666666666
2021-04-27,9,118,69,1,1,68,342,46719.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2021-04-27,10,143,57,3,3,54,306,37077.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2021-04-27,11,136,58,2,2,56,304,33662.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2021-04-27,12,100,85,1,1,84,436,54307.0,2019-12-31,2020-10-20,2019-12-31,2021-11-16,37.5
2021-04-27,13,110,2,2,0,0,7,0.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
