Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,WorkDay,ActualStartDate,ActualEndDate
2019-06-19,2824,describe,2019-05-31,2019-06-11,285.0,Critical,6,25,Delayed,8,1,23,1.0,50.0,31,2019-06-11 00:00:00,2019-06-24
2019-06-19,3220,front,2019-06-10,2019-06-17,688.0,Critical,6,29,Delayed,8,2,37,1.0,62.5,127,2019-06-12 00:00:00,2019-06-21
2019-06-19,3298,test,2019-06-06,2019-06-08,506.0,Critical,3,30,Completed,3,3,25,1.0,57.14285714285714,63,2019-06-17 00:00:00,2019-06-19
2019-06-19,3299,consider,2019-06-09,2019-06-13,370.0,Critical,1,30,Delayed,5,4,26,1.0,66.66666666666666,63,2019-06-19 00:00:00,2019-06-25
2019-06-19,3352,happen,2019-06-03,2019-06-11,625.0,Critical,1,30,Delayed,8,2,22,1.0,57.14285714285714,63,2019-06-18 00:00:00,2019-07-01
2019-06-20,5,condition,2019-06-17,2019-06-25,621.0,Normal,3,1,On Progress,7,3,4,0.0,16.666666666666664,31,2019-06-18 00:00:00,2019-06-27
2019-06-20,50,set,2019-06-13,2019-06-18,993.0,Critical,4,1,Completed,4,1,2,0.0,33.33333333333333,31,2019-06-17 00:00:00,2019-06-20
2019-06-20,51,might,2019-06-19,2019-06-28,251.0,Normal,1,1,On Progress,8,2,3,0.0,16.666666666666664,31,2019-06-20 00:00:00,2019-07-02
2019-06-20,514,middle,2019-05-14,2019-05-17,286.0,Critical,3,5,Delayed,4,2,49,0.0,0.0,31,2019-06-13 00:00:00,2019-06-21
2019-06-20,562,administration,2019-06-08,2019-06-17,631.0,Critical,5,6,Delayed,7,4,2,0.0,60.0,31,2019-06-12 00:00:00,2019-06-24
2019-06-20,623,of,2019-06-05,2019-06-13,521.0,Critical,7,6,Completed,7,2,1,0.0,50.0,31,2019-06-07 00:00:00,2019-06-20
2019-06-20,624,meet,2019-06-15,2019-06-20,266.0,Normal,1,6,On Progress,5,4,2,0.0,20.0,31,2019-06-20 00:00:00,2019-07-01
2019-06-20,687,kid,2019-06-12,2019-06-15,1000.0,Critical,2,7,Delayed,4,2,10,0.0,62.5,127,2019-06-19 00:00:00,2019-06-24
2019-06-20,733,professor,2019-06-09,2019-06-15,346.0,Critical,6,7,Delayed,7,3,7,0.0,62.5,127,2019-06-14 00:00:00,2019-06-21
2019-06-20,947,young,2019-05-09,2019-05-17,929.0,Critical,6,9,Delayed,7,4,47,0.0,33.33333333333333,31,2019-06-10 00:00:00,2019-06-21
2019-06-20,1005,choose,2019-05-23,2019-05-30,615.0,Critical,1,9,Delayed,6,1,40,0.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-28
2019-06-20,1134,lawyer,2019-06-12,2019-06-13,626.0,Critical,1,10,Delayed,2,1,32,0.0,62.5,127,2019-06-19 00:00:00,2019-06-21
2019-06-20,1480,fish,2019-06-10,2019-06-17,688.0,Critical,5,13,Delayed,8,4,33,0.0,62.5,127,2019-06-15 00:00:00,2019-06-23
2019-06-20,1526,dream,2019-06-03,2019-06-10,416.0,Critical,8,13,Completed,8,1,32,0.0,50.0,127,2019-06-13 00:00:00,2019-06-20
2019-06-20,1527,possible,2019-06-10,2019-06-14,765.0,Critical,1,13,Delayed,5,4,33,0.0,62.5,127,2019-06-20 00:00:00,2019-06-24
2019-06-20,1908,newspaper,2019-06-15,2019-06-20,368.0,Normal,2,17,On Progress,5,4,8,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-26
2019-06-20,1947,ability,2019-06-05,2019-06-13,590.0,Critical,3,17,Delayed,8,2,4,0.0,42.857142857142854,63,2019-06-17 00:00:00,2019-06-26
2019-06-20,1999,brother,2019-06-15,2019-06-21,907.0,Normal,3,18,On Progress,6,4,15,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-25
2019-06-20,2091,laugh,2019-06-11,2019-06-14,893.0,Critical,1,18,Delayed,4,1,12,0.0,42.857142857142854,63,2019-06-19 00:00:00,2019-06-24
2019-06-20,2444,report,2019-06-06,2019-06-07,500.0,Critical,1,22,Delayed,2,2,34,0.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-21
2019-06-20,2536,bar,2019-05-24,2019-06-04,474.0,Critical,7,22,Delayed,8,1,36,0.0,66.66666666666666,31,2019-06-12 00:00:00,2019-06-24
2019-06-20,2824,describe,2019-05-31,2019-06-11,285.0,Critical,6,25,Delayed,8,1,23,0.0,50.0,31,2019-06-11 00:00:00,2019-06-24
2019-06-20,3220,front,2019-06-10,2019-06-17,688.0,Critical,7,29,Delayed,8,2,37,0.0,62.5,127,2019-06-12 00:00:00,2019-06-21
2019-06-20,3299,consider,2019-06-09,2019-06-13,370.0,Critical,1,30,Delayed,5,4,26,0.0,66.66666666666666,63,2019-06-19 00:00:00,2019-06-25
2019-06-20,3352,happen,2019-06-03,2019-06-11,625.0,Critical,2,30,Delayed,8,2,22,0.0,57.14285714285714,63,2019-06-18 00:00:00,2019-07-01
2019-06-21,5,condition,2019-06-17,2019-06-25,621.0,Normal,3,1,On Progress,7,3,4,0.0,16.666666666666664,31,2019-06-18 00:00:00,2019-06-27
2019-06-21,51,might,2019-06-19,2019-06-28,251.0,Normal,1,1,On Progress,8,2,3,0.0,16.666666666666664,31,2019-06-20 00:00:00,2019-07-02
2019-06-21,514,middle,2019-05-14,2019-05-17,286.0,Critical,4,5,Completed,4,2,49,0.0,0.0,31,2019-06-13 00:00:00,2019-06-21
2019-06-21,515,fill,2019-05-18,2019-05-23,388.0,Critical,1,5,Delayed,5,2,50,0.0,0.0,31,2019-06-21 00:00:00,2019-06-28
2019-06-21,562,administration,2019-06-08,2019-06-17,631.0,Critical,6,6,Delayed,7,4,2,0.0,60.0,31,2019-06-12 00:00:00,2019-06-24
2019-06-21,624,meet,2019-06-15,2019-06-20,266.0,Critical,2,6,Delayed,5,4,2,0.0,20.0,31,2019-06-20 00:00:00,2019-07-01
2019-06-21,687,kid,2019-06-12,2019-06-15,1000.0,Critical,3,7,Delayed,4,2,10,0.0,62.5,127,2019-06-19 00:00:00,2019-06-24
2019-06-21,733,professor,2019-06-09,2019-06-15,346.0,Critical,7,7,Completed,7,3,7,0.0,62.5,127,2019-06-14 00:00:00,2019-06-21
2019-06-21,734,number,2019-06-15,2019-06-16,514.0,Critical,1,7,Delayed,2,2,8,0.0,50.0,127,2019-06-21 00:00:00,2019-06-22
2019-06-21,947,young,2019-05-09,2019-05-17,929.0,Critical,7,9,Completed,7,4,47,0.0,33.33333333333333,31,2019-06-10 00:00:00,2019-06-21
2019-06-21,948,well,2019-05-18,2019-05-20,257.0,Critical,1,9,Delayed,2,3,48,0.0,0.0,31,2019-06-21 00:00:00,2019-06-24
2019-06-21,1005,choose,2019-05-23,2019-05-30,615.0,Critical,1,9,Delayed,6,1,40,0.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-28
2019-06-21,1134,lawyer,2019-06-12,2019-06-13,626.0,Critical,2,10,Completed,2,1,32,0.0,62.5,127,2019-06-19 00:00:00,2019-06-21
2019-06-21,1135,describe,2019-06-14,2019-06-20,333.0,Critical,1,10,Delayed,7,4,33,0.0,37.5,127,2019-06-21 00:00:00,2019-06-29
2019-06-21,1480,fish,2019-06-10,2019-06-17,688.0,Critical,6,13,Delayed,8,4,33,0.0,62.5,127,2019-06-15 00:00:00,2019-06-23
2019-06-21,1527,possible,2019-06-10,2019-06-14,765.0,Critical,2,13,Delayed,5,4,33,0.0,62.5,127,2019-06-20 00:00:00,2019-06-24
2019-06-21,1908,newspaper,2019-06-15,2019-06-20,368.0,Critical,3,17,Delayed,5,4,8,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-26
2019-06-21,1947,ability,2019-06-05,2019-06-13,590.0,Critical,4,17,Delayed,8,2,4,0.0,42.857142857142854,63,2019-06-17 00:00:00,2019-06-26
2019-06-21,1999,brother,2019-06-15,2019-06-21,907.0,Normal,4,18,On Progress,6,4,15,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-25
2019-06-21,2091,laugh,2019-06-11,2019-06-14,893.0,Critical,2,18,Delayed,4,1,12,0.0,42.857142857142854,63,2019-06-19 00:00:00,2019-06-24
2019-06-21,2444,report,2019-06-06,2019-06-07,500.0,Critical,2,22,Completed,2,2,34,0.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-21
2019-06-21,2445,unit,2019-06-08,2019-06-13,555.0,Critical,0,22,Delayed,5,2,35,0.0,60.0,31,2019-06-21 00:00:00,2019-07-03
2019-06-21,2536,bar,2019-05-24,2019-06-04,474.0,Critical,7,22,Delayed,8,1,36,0.0,66.66666666666666,31,2019-06-12 00:00:00,2019-06-24
2019-06-21,2824,describe,2019-05-31,2019-06-11,285.0,Critical,7,25,Delayed,8,1,23,0.0,50.0,31,2019-06-11 00:00:00,2019-06-24
2019-06-21,3220,front,2019-06-10,2019-06-17,688.0,Critical,8,29,Completed,8,2,37,0.0,62.5,127,2019-06-12 00:00:00,2019-06-21
2019-06-21,3221,fund,2019-06-19,2019-06-23,693.0,Normal,1,29,On Progress,5,2,38,0.0,37.5,127,2019-06-21 00:00:00,2019-06-26
2019-06-21,3299,consider,2019-06-09,2019-06-13,370.0,Critical,2,30,Delayed,5,4,26,0.0,66.66666666666666,63,2019-06-19 00:00:00,2019-06-25
2019-06-21,3352,happen,2019-06-03,2019-06-11,625.0,Critical,3,30,Delayed,8,2,22,0.0,57.14285714285714,63,2019-06-18 00:00:00,2019-07-01
2019-06-22,5,condition,2019-06-17,2019-06-25,621.0,Normal,3,1,On Progress,7,3,4,1.0,16.666666666666664,31,2019-06-18 00:00:00,2019-06-27
2019-06-22,51,might,2019-06-19,2019-06-28,251.0,Normal,1,1,On Progress,8,2,3,1.0,16.666666666666664,31,2019-06-20 00:00:00,2019-07-02
2019-06-22,515,fill,2019-05-18,2019-05-23,388.0,Critical,1,5,Delayed,5,2,50,1.0,0.0,31,2019-06-21 00:00:00,2019-06-28
2019-06-22,562,administration,2019-06-08,2019-06-17,631.0,Critical,6,6,Delayed,7,4,2,1.0,60.0,31,2019-06-12 00:00:00,2019-06-24
2019-06-22,624,meet,2019-06-15,2019-06-20,266.0,Critical,2,6,Delayed,5,4,2,1.0,20.0,31,2019-06-20 00:00:00,2019-07-01
2019-06-22,687,kid,2019-06-12,2019-06-15,1000.0,Critical,3,7,Delayed,4,2,10,1.0,62.5,127,2019-06-19 00:00:00,2019-06-24
2019-06-22,734,number,2019-06-15,2019-06-16,514.0,Critical,2,7,Completed,2,2,8,1.0,50.0,127,2019-06-21 00:00:00,2019-06-22
2019-06-22,735,size,2019-06-17,2019-06-23,369.0,Normal,1,7,On Progress,7,2,9,1.0,37.5,127,2019-06-22 00:00:00,2019-06-30
2019-06-22,948,well,2019-05-18,2019-05-20,257.0,Critical,1,9,Delayed,2,3,48,1.0,0.0,31,2019-06-21 00:00:00,2019-06-24
2019-06-22,1005,choose,2019-05-23,2019-05-30,615.0,Critical,1,9,Delayed,6,1,40,1.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-28
2019-06-22,1135,describe,2019-06-14,2019-06-20,333.0,Critical,2,10,Delayed,7,4,33,1.0,37.5,127,2019-06-21 00:00:00,2019-06-29
2019-06-22,1480,fish,2019-06-10,2019-06-17,688.0,Critical,7,13,Delayed,8,4,33,1.0,62.5,127,2019-06-15 00:00:00,2019-06-23
2019-06-22,1527,possible,2019-06-10,2019-06-14,765.0,Critical,3,13,Delayed,5,4,33,1.0,62.5,127,2019-06-20 00:00:00,2019-06-24
2019-06-22,1908,newspaper,2019-06-15,2019-06-20,368.0,Critical,3,17,Delayed,5,4,8,1.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-26
2019-06-22,1947,ability,2019-06-05,2019-06-13,590.0,Critical,5,17,Delayed,8,2,4,1.0,42.857142857142854,63,2019-06-17 00:00:00,2019-06-26
2019-06-22,1999,brother,2019-06-15,2019-06-21,907.0,Critical,4,18,Delayed,6,4,15,1.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-25
2019-06-22,2091,laugh,2019-06-11,2019-06-14,893.0,Critical,3,18,Delayed,4,1,12,1.0,42.857142857142854,63,2019-06-19 00:00:00,2019-06-24
2019-06-22,2445,unit,2019-06-08,2019-06-13,555.0,Critical,0,22,Delayed,5,2,35,1.0,60.0,31,2019-06-21 00:00:00,2019-07-03
2019-06-22,2536,bar,2019-05-24,2019-06-04,474.0,Critical,7,22,Delayed,8,1,36,1.0,66.66666666666666,31,2019-06-12 00:00:00,2019-06-24
2019-06-22,2824,describe,2019-05-31,2019-06-11,285.0,Critical,7,25,Delayed,8,1,23,1.0,50.0,31,2019-06-11 00:00:00,2019-06-24
2019-06-22,3221,fund,2019-06-19,2019-06-23,693.0,Normal,2,29,On Progress,5,2,38,1.0,37.5,127,2019-06-21 00:00:00,2019-06-26
2019-06-22,3299,consider,2019-06-09,2019-06-13,370.0,Critical,3,30,Delayed,5,4,26,1.0,66.66666666666666,63,2019-06-19 00:00:00,2019-06-25
2019-06-22,3352,happen,2019-06-03,2019-06-11,625.0,Critical,3,30,Delayed,8,2,22,1.0,57.14285714285714,63,2019-06-18 00:00:00,2019-07-01
2019-06-23,5,condition,2019-06-17,2019-06-25,621.0,Normal,3,1,On Progress,7,3,4,1.0,16.666666666666664,31,2019-06-18 00:00:00,2019-06-27
2019-06-23,51,might,2019-06-19,2019-06-28,251.0,Normal,1,1,On Progress,8,2,3,1.0,16.666666666666664,31,2019-06-20 00:00:00,2019-07-02
2019-06-23,515,fill,2019-05-18,2019-05-23,388.0,Critical,1,5,Delayed,5,2,50,1.0,0.0,31,2019-06-21 00:00:00,2019-06-28
2019-06-23,562,administration,2019-06-08,2019-06-17,631.0,Critical,6,6,Delayed,7,4,2,1.0,60.0,31,2019-06-12 00:00:00,2019-06-24
2019-06-23,624,meet,2019-06-15,2019-06-20,266.0,Critical,2,6,Delayed,5,4,2,1.0,20.0,31,2019-06-20 00:00:00,2019-07-01
2019-06-23,687,kid,2019-06-12,2019-06-15,1000.0,Critical,3,7,Delayed,4,2,10,1.0,62.5,127,2019-06-19 00:00:00,2019-06-24
2019-06-23,735,size,2019-06-17,2019-06-23,369.0,Normal,2,7,On Progress,7,2,9,1.0,37.5,127,2019-06-22 00:00:00,2019-06-30
2019-06-23,948,well,2019-05-18,2019-05-20,257.0,Critical,1,9,Delayed,2,3,48,1.0,0.0,31,2019-06-21 00:00:00,2019-06-24
2019-06-23,1005,choose,2019-05-23,2019-05-30,615.0,Critical,1,9,Delayed,6,1,40,1.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-28
2019-06-23,1135,describe,2019-06-14,2019-06-20,333.0,Critical,3,10,Delayed,7,4,33,1.0,37.5,127,2019-06-21 00:00:00,2019-06-29
2019-06-23,1480,fish,2019-06-10,2019-06-17,688.0,Critical,8,13,Completed,8,4,33,1.0,62.5,127,2019-06-15 00:00:00,2019-06-23
2019-06-23,1481,agree,2019-06-18,2019-06-22,565.0,Critical,1,13,Delayed,5,4,34,1.0,37.5,127,2019-06-23 00:00:00,2019-06-27
2019-06-23,1527,possible,2019-06-10,2019-06-14,765.0,Critical,4,13,Delayed,5,4,33,1.0,62.5,127,2019-06-20 00:00:00,2019-06-24
2019-06-23,1908,newspaper,2019-06-15,2019-06-20,368.0,Critical,3,17,Delayed,5,4,8,1.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-26
2019-06-23,1947,ability,2019-06-05,2019-06-13,590.0,Critical,5,17,Delayed,8,2,4,1.0,42.857142857142854,63,2019-06-17 00:00:00,2019-06-26
2019-06-23,1999,brother,2019-06-15,2019-06-21,907.0,Critical,4,18,Delayed,6,4,15,1.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-25
2019-06-23,2091,laugh,2019-06-11,2019-06-14,893.0,Critical,3,18,Delayed,4,1,12,1.0,42.857142857142854,63,2019-06-19 00:00:00,2019-06-24
2019-06-23,2445,unit,2019-06-08,2019-06-13,555.0,Critical,0,22,Delayed,5,2,35,1.0,60.0,31,2019-06-21 00:00:00,2019-07-03
2019-06-23,2536,bar,2019-05-24,2019-06-04,474.0,Critical,7,22,Delayed,8,1,36,1.0,66.66666666666666,31,2019-06-12 00:00:00,2019-06-24
2019-06-23,2824,describe,2019-05-31,2019-06-11,285.0,Critical,7,25,Delayed,8,1,23,1.0,50.0,31,2019-06-11 00:00:00,2019-06-24
2019-06-23,3221,fund,2019-06-19,2019-06-23,693.0,Normal,2,29,On Progress,5,2,38,1.0,37.5,127,2019-06-21 00:00:00,2019-06-26
2019-06-23,3299,consider,2019-06-09,2019-06-13,370.0,Critical,3,30,Delayed,5,4,26,1.0,66.66666666666666,63,2019-06-19 00:00:00,2019-06-25
2019-06-23,3352,happen,2019-06-03,2019-06-11,625.0,Critical,3,30,Delayed,8,2,22,1.0,57.14285714285714,63,2019-06-18 00:00:00,2019-07-01
2019-06-24,5,condition,2019-06-17,2019-06-25,621.0,Normal,4,1,On Progress,7,3,4,0.0,16.666666666666664,31,2019-06-18 00:00:00,2019-06-27
2019-06-24,51,might,2019-06-19,2019-06-28,251.0,Normal,2,1,On Progress,8,2,3,0.0,16.666666666666664,31,2019-06-20 00:00:00,2019-07-02
2019-06-24,515,fill,2019-05-18,2019-05-23,388.0,Critical,2,5,Delayed,5,2,50,0.0,0.0,31,2019-06-21 00:00:00,2019-06-28
2019-06-24,562,administration,2019-06-08,2019-06-17,631.0,Critical,7,6,Completed,7,4,2,0.0,60.0,31,2019-06-12 00:00:00,2019-06-24
2019-06-24,563,occur,2019-06-18,2019-06-24,572.0,Normal,0,6,On Progress,5,2,3,0.0,16.666666666666664,31,2019-06-24 00:00:00,2019-07-01
2019-06-24,624,meet,2019-06-15,2019-06-20,266.0,Critical,3,6,Delayed,5,4,2,0.0,20.0,31,2019-06-20 00:00:00,2019-07-01
2019-06-24,687,kid,2019-06-12,2019-06-15,1000.0,Critical,4,7,Completed,4,2,10,0.0,62.5,127,2019-06-19 00:00:00,2019-06-24
2019-06-24,688,member,2019-06-17,2019-06-21,301.0,Critical,1,7,Delayed,5,4,11,0.0,37.5,127,2019-06-24 00:00:00,2019-06-29
2019-06-24,735,size,2019-06-17,2019-06-23,369.0,Critical,3,7,Delayed,7,2,9,0.0,37.5,127,2019-06-22 00:00:00,2019-06-30
2019-06-24,948,well,2019-05-18,2019-05-20,257.0,Critical,2,9,Completed,2,3,48,0.0,0.0,31,2019-06-21 00:00:00,2019-06-24
2019-06-24,949,design,2019-05-21,2019-05-30,610.0,Critical,1,9,Delayed,8,3,49,0.0,33.33333333333333,31,2019-06-24 00:00:00,2019-07-04
2019-06-24,1005,choose,2019-05-23,2019-05-30,615.0,Critical,2,9,Delayed,6,1,40,0.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-28
2019-06-24,1135,describe,2019-06-14,2019-06-20,333.0,Critical,4,10,Delayed,7,4,33,0.0,37.5,127,2019-06-21 00:00:00,2019-06-29
2019-06-24,1481,agree,2019-06-18,2019-06-22,565.0,Critical,2,13,Delayed,5,4,34,0.0,37.5,127,2019-06-23 00:00:00,2019-06-27
2019-06-24,1527,possible,2019-06-10,2019-06-14,765.0,Critical,5,13,Completed,5,4,33,0.0,62.5,127,2019-06-20 00:00:00,2019-06-24
2019-06-24,1528,cell,2019-06-14,2019-06-15,759.0,Critical,1,13,Delayed,2,1,34,0.0,37.5,127,2019-06-24 00:00:00,2019-06-25
2019-06-24,1908,newspaper,2019-06-15,2019-06-20,368.0,Critical,4,17,Delayed,5,4,8,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-26
2019-06-24,1947,ability,2019-06-05,2019-06-13,590.0,Critical,6,17,Delayed,8,2,4,0.0,42.857142857142854,63,2019-06-17 00:00:00,2019-06-26
2019-06-24,1999,brother,2019-06-15,2019-06-21,907.0,Critical,5,18,Delayed,6,4,15,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-25
2019-06-24,2091,laugh,2019-06-11,2019-06-14,893.0,Critical,4,18,Completed,4,1,12,0.0,42.857142857142854,63,2019-06-19 00:00:00,2019-06-24
2019-06-24,2092,serve,2019-06-15,2019-06-20,443.0,Critical,1,18,Delayed,5,4,13,0.0,42.857142857142854,63,2019-06-24 00:00:00,2019-06-29
2019-06-24,2445,unit,2019-06-08,2019-06-13,555.0,Critical,1,22,Delayed,5,2,35,0.0,60.0,31,2019-06-21 00:00:00,2019-07-03
2019-06-24,2536,bar,2019-05-24,2019-06-04,474.0,Critical,8,22,Completed,8,1,36,0.0,66.66666666666666,31,2019-06-12 00:00:00,2019-06-24
2019-06-24,2537,voice,2019-06-04,2019-06-05,727.0,Critical,1,22,Delayed,2,1,37,0.0,50.0,31,2019-06-24 00:00:00,2019-06-26
2019-06-24,2824,describe,2019-05-31,2019-06-11,285.0,Critical,8,25,Completed,8,1,23,0.0,50.0,31,2019-06-11 00:00:00,2019-06-24
2019-06-24,2825,open,2019-06-13,2019-06-21,306.0,Critical,1,25,Delayed,7,4,24,0.0,33.33333333333333,31,2019-06-24 00:00:00,2019-07-02
2019-06-24,3221,fund,2019-06-19,2019-06-23,693.0,Critical,3,29,Delayed,5,2,38,0.0,37.5,127,2019-06-21 00:00:00,2019-06-26
2019-06-24,3299,consider,2019-06-09,2019-06-13,370.0,Critical,4,30,Delayed,5,4,26,0.0,66.66666666666666,63,2019-06-19 00:00:00,2019-06-25
2019-06-24,3352,happen,2019-06-03,2019-06-11,625.0,Critical,4,30,Delayed,8,2,22,0.0,57.14285714285714,63,2019-06-18 00:00:00,2019-07-01
2019-06-25,5,condition,2019-06-17,2019-06-25,621.0,Normal,5,1,On Progress,7,3,4,0.0,16.666666666666664,31,2019-06-18 00:00:00,2019-06-27
2019-06-25,51,might,2019-06-19,2019-06-28,251.0,Normal,3,1,On Progress,8,2,3,0.0,16.666666666666664,31,2019-06-20 00:00:00,2019-07-02
2019-06-25,515,fill,2019-05-18,2019-05-23,388.0,Critical,3,5,Delayed,5,2,50,0.0,0.0,31,2019-06-21 00:00:00,2019-06-28
2019-06-25,563,occur,2019-06-18,2019-06-24,572.0,Critical,1,6,Delayed,5,2,3,0.0,16.666666666666664,31,2019-06-24 00:00:00,2019-07-01
2019-06-25,624,meet,2019-06-15,2019-06-20,266.0,Critical,3,6,Delayed,5,4,2,0.0,20.0,31,2019-06-20 00:00:00,2019-07-01
2019-06-25,688,member,2019-06-17,2019-06-21,301.0,Critical,2,7,Delayed,5,4,11,0.0,37.5,127,2019-06-24 00:00:00,2019-06-29
2019-06-25,735,size,2019-06-17,2019-06-23,369.0,Critical,4,7,Delayed,7,2,9,0.0,37.5,127,2019-06-22 00:00:00,2019-06-30
2019-06-25,949,design,2019-05-21,2019-05-30,610.0,Critical,2,9,Delayed,8,3,49,0.0,33.33333333333333,31,2019-06-24 00:00:00,2019-07-04
2019-06-25,1005,choose,2019-05-23,2019-05-30,615.0,Critical,3,9,Delayed,6,1,40,0.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-28
2019-06-25,1135,describe,2019-06-14,2019-06-20,333.0,Critical,4,10,Delayed,7,4,33,0.0,37.5,127,2019-06-21 00:00:00,2019-06-29
2019-06-25,1481,agree,2019-06-18,2019-06-22,565.0,Critical,3,13,Delayed,5,4,34,0.0,37.5,127,2019-06-23 00:00:00,2019-06-27
2019-06-25,1528,cell,2019-06-14,2019-06-15,759.0,Critical,2,13,Completed,2,1,34,0.0,37.5,127,2019-06-24 00:00:00,2019-06-25
2019-06-25,1529,site,2019-06-17,2019-06-24,574.0,Critical,1,13,Delayed,8,4,35,0.0,37.5,127,2019-06-25 00:00:00,2019-07-02
2019-06-25,1908,newspaper,2019-06-15,2019-06-20,368.0,Critical,4,17,Delayed,5,4,8,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-26
2019-06-25,1947,ability,2019-06-05,2019-06-13,590.0,Critical,7,17,Delayed,8,2,4,0.0,42.857142857142854,63,2019-06-17 00:00:00,2019-06-26
2019-06-25,1999,brother,2019-06-15,2019-06-21,907.0,Critical,6,18,Completed,6,4,15,0.0,42.857142857142854,63,2019-06-18 00:00:00,2019-06-25
2019-06-25,2000,watch,2019-06-22,2019-06-27,226.0,Normal,1,18,On Progress,5,4,16,0.0,42.857142857142854,63,2019-06-25 00:00:00,2019-07-01
2019-06-25,2092,serve,2019-06-15,2019-06-20,443.0,Critical,2,18,Delayed,5,4,13,0.0,42.857142857142854,63,2019-06-24 00:00:00,2019-06-29
2019-06-25,2445,unit,2019-06-08,2019-06-13,555.0,Critical,2,22,Delayed,5,2,35,0.0,60.0,31,2019-06-21 00:00:00,2019-07-03
2019-06-25,2537,voice,2019-06-04,2019-06-05,727.0,Critical,1,22,Delayed,2,1,37,0.0,50.0,31,2019-06-24 00:00:00,2019-06-26
2019-06-25,2825,open,2019-06-13,2019-06-21,306.0,Critical,2,25,Delayed,7,4,24,0.0,33.33333333333333,31,2019-06-24 00:00:00,2019-07-02
2019-06-25,3221,fund,2019-06-19,2019-06-23,693.0,Critical,4,29,Delayed,5,2,38,0.0,37.5,127,2019-06-21 00:00:00,2019-06-26
2019-06-25,3299,consider,2019-06-09,2019-06-13,370.0,Critical,5,30,Completed,5,4,26,0.0,66.66666666666666,63,2019-06-19 00:00:00,2019-06-25
2019-06-25,3300,administration,2019-06-15,2019-06-24,920.0,Critical,1,30,Delayed,8,4,27,0.0,42.857142857142854,63,2019-06-25 00:00:00,2019-07-04
2019-06-25,3352,happen,2019-06-03,2019-06-11,625.0,Critical,5,30,Delayed,8,2,22,0.0,57.14285714285714,63,2019-06-18 00:00:00,2019-07-01
2019-06-26,5,condition,2019-06-17,2019-06-25,621.0,Critical,6,1,Delayed,7,3,4,0.0,16.666666666666664,31,2019-06-18 00:00:00,2019-06-27
2019-06-26,51,might,2019-06-19,2019-06-28,251.0,Normal,4,1,On Progress,8,2,3,0.0,16.666666666666664,31,2019-06-20 00:00:00,2019-07-02
2019-06-26,515,fill,2019-05-18,2019-05-23,388.0,Critical,4,5,Delayed,5,2,50,0.0,0.0,31,2019-06-21 00:00:00,2019-06-28
2019-06-26,563,occur,2019-06-18,2019-06-24,572.0,Critical,2,6,Delayed,5,2,3,0.0,16.666666666666664,31,2019-06-24 00:00:00,2019-07-01
2019-06-26,624,meet,2019-06-15,2019-06-20,266.0,Critical,4,6,Delayed,5,4,2,0.0,20.0,31,2019-06-20 00:00:00,2019-07-01
2019-06-26,688,member,2019-06-17,2019-06-21,301.0,Critical,2,7,Delayed,5,4,11,0.0,37.5,127,2019-06-24 00:00:00,2019-06-29
2019-06-26,735,size,2019-06-17,2019-06-23,369.0,Critical,5,7,Delayed,7,2,9,0.0,37.5,127,2019-06-22 00:00:00,2019-06-30
2019-06-26,949,design,2019-05-21,2019-05-30,610.0,Critical,2,9,Delayed,8,3,49,0.0,33.33333333333333,31,2019-06-24 00:00:00,2019-07-04
2019-06-26,1005,choose,2019-05-23,2019-05-30,615.0,Critical,4,9,Delayed,6,1,40,0.0,66.66666666666666,31,2019-06-19 00:00:00,2019-06-28
2019-06-26,1135,describe,2019-06-14,2019-06-20,333.0,Critical,4,10,Delayed,7,4,33,0.0,37.5,127,2019-06-21 00:00:00,2019-06-29
2019-06-26,1481,agree,2019-06-18,2019-06-22,565.0,Critical,4,13,Delayed,5,4,34,0.0,37.5,127,2019-06-23 00:00:00,2019-06-27
2019-06-26,1529,site,2019-06-17,2019-06-24,574.0,Critical,2,13,Delayed,8,4,35,0.0,37.5,127,2019-06-25 00:00:00,2019-07-02
