Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,ActualStartDate,ActualEndDate
2020-05-25,3609,floor,2020-02-29,2020-03-05,549.0,Critical,2,10,Delayed,5,1,83,0,14.285714285714285,2020-05-21 00:00:00,2020-05-29
2020-05-25,3785,use,2020-03-31,2020-04-06,489.0,Critical,5,10,Completed,5,2,94,0,17.391304347826086,2020-05-18 00:00:00,2020-05-25
2020-05-25,3786,theory,2020-04-08,2020-04-15,979.0,Critical,1,10,Delayed,6,3,95,0,13.043478260869565,2020-05-25 00:00:00,2020-06-01
2020-05-26,64,exactly,2020-04-10,2020-04-20,929.0,Critical,5,1,Delayed,7,3,63,0,14.285714285714285,2020-05-15 00:00:00,2020-05-28
2020-05-26,214,listen,2020-05-02,2020-05-07,591.0,Critical,1,1,Delayed,5,2,62,0,0.0,2020-05-25 00:00:00,2020-06-01
2020-05-26,367,south,2020-04-08,2020-04-17,469.0,Critical,6,1,Delayed,8,2,64,0,13.043478260869565,2020-05-18 00:00:00,2020-05-28
2020-05-26,525,anything,2020-05-08,2020-05-12,926.0,Critical,4,2,Delayed,5,3,84,0,9.67741935483871,2020-05-21 00:00:00,2020-05-27
2020-05-26,708,film,2020-05-15,2020-05-20,661.0,Critical,2,2,Delayed,6,1,98,0,22.58064516129032,2020-05-23 00:00:00,2020-05-30
2020-05-26,873,Congress,2020-04-22,2020-04-23,399.0,Critical,2,2,Completed,2,2,94,0,6.451612903225806,2020-05-25 00:00:00,2020-05-26
2020-05-26,874,region,2020-04-23,2020-04-28,896.0,Critical,0,2,Delayed,6,3,95,0,6.451612903225806,2020-05-26 00:00:00,2020-06-01
2020-05-26,950,she,2020-05-01,2020-05-08,564.0,Critical,4,3,Delayed,6,2,19,0,0.0,2020-05-19 00:00:00,2020-05-28
2020-05-26,1118,both,2020-05-07,2020-05-13,471.0,Critical,3,3,Delayed,5,2,26,0,9.090909090909092,2020-05-22 00:00:00,2020-05-28
2020-05-26,1278,of,2020-05-09,2020-05-18,845.0,Critical,2,3,Delayed,7,3,25,0,14.285714285714285,2020-05-25 00:00:00,2020-06-03
2020-05-26,1515,expert,2020-04-18,2020-04-23,372.0,Critical,1,4,Delayed,5,2,104,0,7.6923076923076925,2020-05-25 00:00:00,2020-06-01
2020-05-26,1651,believe,2020-03-08,2020-03-12,417.0,Critical,3,4,Delayed,5,3,100,0,11.538461538461538,2020-05-23 00:00:00,2020-05-28
2020-05-26,1797,itself,2020-05-02,2020-05-08,552.0,Critical,4,4,Delayed,6,2,106,0,0.0,2020-05-19 00:00:00,2020-05-30
2020-05-26,1849,employee,2020-05-20,2020-05-25,915.0,Critical,3,5,Delayed,5,3,28,0,25.925925925925924,2020-05-23 00:00:00,2020-05-28
2020-05-26,1995,federal,2020-05-12,2020-05-18,419.0,Critical,3,5,Delayed,6,3,24,0,22.22222222222222,2020-05-22 00:00:00,2020-05-30
2020-05-26,2150,grow,2020-05-07,2020-05-15,399.0,Critical,3,5,Delayed,8,2,29,0,11.11111111111111,2020-05-22 00:00:00,2020-06-02
2020-05-26,2291,forward,2020-04-23,2020-04-29,802.0,Critical,3,6,Delayed,5,2,30,0,9.090909090909092,2020-05-22 00:00:00,2020-05-29
2020-05-26,2402,answer,2020-04-24,2020-05-05,872.0,Critical,7,6,Delayed,8,3,30,0,9.523809523809524,2020-05-15 00:00:00,2020-05-27
2020-05-26,2524,try,2020-05-06,2020-05-12,954.0,Critical,7,7,Completed,7,2,43,0,6.451612903225806,2020-05-20 00:00:00,2020-05-26
2020-05-26,2525,new,2020-05-14,2020-05-19,880.0,Critical,1,7,Delayed,6,3,44,0,22.58064516129032,2020-05-26 00:00:00,2020-06-01
2020-05-26,2639,spend,2020-05-09,2020-05-14,854.0,Critical,4,7,Delayed,6,1,45,0,12.903225806451612,2020-05-22 00:00:00,2020-05-28
2020-05-26,2788,left,2020-04-17,2020-04-28,400.0,Critical,2,8,Delayed,8,1,87,0,9.523809523809524,2020-05-25 00:00:00,2020-06-03
2020-05-26,2918,down,2020-03-20,2020-03-30,677.0,Critical,7,8,Completed,7,1,79,0,14.285714285714285,2020-05-18 00:00:00,2020-05-26
2020-05-26,2919,change,2020-03-30,2020-04-08,503.0,Critical,1,8,Delayed,8,3,80,0,17.391304347826086,2020-05-26 00:00:00,2020-06-05
2020-05-26,3063,finish,2020-04-21,2020-04-30,942.0,Critical,3,8,Delayed,8,1,86,0,8.695652173913043,2020-05-22 00:00:00,2020-06-02
2020-05-26,3137,hope,2020-05-07,2020-05-12,702.0,Critical,2,9,Delayed,4,1,26,0,9.090909090909092,2020-05-22 00:00:00,2020-05-28
2020-05-26,3260,certain,2020-05-07,2020-05-18,657.0,Critical,3,9,Delayed,8,3,23,0,9.090909090909092,2020-05-22 00:00:00,2020-06-02
2020-05-26,3460,mean,2020-05-01,2020-05-07,614.0,Critical,5,10,Completed,5,3,99,0,0.0,2020-05-20 00:00:00,2020-05-26
2020-05-26,3461,enjoy,2020-05-08,2020-05-15,317.0,Critical,1,10,Delayed,6,2,100,0,9.523809523809524,2020-05-26 00:00:00,2020-06-04
2020-05-26,3609,floor,2020-02-29,2020-03-05,549.0,Critical,2,10,Delayed,5,1,83,0,14.285714285714285,2020-05-21 00:00:00,2020-05-29
2020-05-26,3786,theory,2020-04-08,2020-04-15,979.0,Critical,2,10,Delayed,6,3,95,0,13.043478260869565,2020-05-25 00:00:00,2020-06-01
2020-05-27,64,exactly,2020-04-10,2020-04-20,929.0,Critical,6,1,Delayed,7,3,63,0,14.285714285714285,2020-05-15 00:00:00,2020-05-28
2020-05-27,214,listen,2020-05-02,2020-05-07,591.0,Critical,2,1,Delayed,5,2,62,0,0.0,2020-05-25 00:00:00,2020-06-01
2020-05-27,367,south,2020-04-08,2020-04-17,469.0,Critical,7,1,Delayed,8,2,64,0,13.043478260869565,2020-05-18 00:00:00,2020-05-28
2020-05-27,525,anything,2020-05-08,2020-05-12,926.0,Critical,5,2,Completed,5,3,84,0,9.67741935483871,2020-05-21 00:00:00,2020-05-27
2020-05-27,526,thought,2020-05-14,2020-05-19,251.0,Critical,1,2,Delayed,6,2,85,0,22.58064516129032,2020-05-27 00:00:00,2020-06-01
2020-05-27,708,film,2020-05-15,2020-05-20,661.0,Critical,3,2,Delayed,6,1,98,0,22.58064516129032,2020-05-23 00:00:00,2020-05-30
2020-05-27,874,region,2020-04-23,2020-04-28,896.0,Critical,1,2,Delayed,6,3,95,0,6.451612903225806,2020-05-26 00:00:00,2020-06-01
2020-05-27,950,she,2020-05-01,2020-05-08,564.0,Critical,5,3,Delayed,6,2,19,0,0.0,2020-05-19 00:00:00,2020-05-28
2020-05-27,1118,both,2020-05-07,2020-05-13,471.0,Critical,4,3,Delayed,5,2,26,0,9.090909090909092,2020-05-22 00:00:00,2020-05-28
2020-05-27,1278,of,2020-05-09,2020-05-18,845.0,Critical,3,3,Delayed,7,3,25,0,14.285714285714285,2020-05-25 00:00:00,2020-06-03
2020-05-27,1515,expert,2020-04-18,2020-04-23,372.0,Critical,2,4,Delayed,5,2,104,0,7.6923076923076925,2020-05-25 00:00:00,2020-06-01
2020-05-27,1651,believe,2020-03-08,2020-03-12,417.0,Critical,4,4,Delayed,5,3,100,0,11.538461538461538,2020-05-23 00:00:00,2020-05-28
2020-05-27,1797,itself,2020-05-02,2020-05-08,552.0,Critical,4,4,Delayed,6,2,106,0,0.0,2020-05-19 00:00:00,2020-05-30
2020-05-27,1849,employee,2020-05-20,2020-05-25,915.0,Critical,4,5,Delayed,5,3,28,0,25.925925925925924,2020-05-23 00:00:00,2020-05-28
2020-05-27,1995,federal,2020-05-12,2020-05-18,419.0,Critical,3,5,Delayed,6,3,24,0,22.22222222222222,2020-05-22 00:00:00,2020-05-30
2020-05-27,2150,grow,2020-05-07,2020-05-15,399.0,Critical,4,5,Delayed,8,2,29,0,11.11111111111111,2020-05-22 00:00:00,2020-06-02
2020-05-27,2291,forward,2020-04-23,2020-04-29,802.0,Critical,3,6,Delayed,5,2,30,0,9.090909090909092,2020-05-22 00:00:00,2020-05-29
2020-05-27,2402,answer,2020-04-24,2020-05-05,872.0,Critical,8,6,Completed,8,3,30,0,9.523809523809524,2020-05-15 00:00:00,2020-05-27
2020-05-27,2403,best,2020-05-06,2020-05-15,743.0,Critical,1,6,Delayed,8,1,31,0,8.695652173913043,2020-05-27 00:00:00,2020-06-08
2020-05-27,2525,new,2020-05-14,2020-05-19,880.0,Critical,2,7,Delayed,6,3,44,0,22.58064516129032,2020-05-26 00:00:00,2020-06-01
2020-05-27,2639,spend,2020-05-09,2020-05-14,854.0,Critical,5,7,Delayed,6,1,45,0,12.903225806451612,2020-05-22 00:00:00,2020-05-28
2020-05-27,2788,left,2020-04-17,2020-04-28,400.0,Critical,3,8,Delayed,8,1,87,0,9.523809523809524,2020-05-25 00:00:00,2020-06-03
2020-05-27,2919,change,2020-03-30,2020-04-08,503.0,Critical,2,8,Delayed,8,3,80,0,17.391304347826086,2020-05-26 00:00:00,2020-06-05
2020-05-27,3063,finish,2020-04-21,2020-04-30,942.0,Critical,4,8,Delayed,8,1,86,0,8.695652173913043,2020-05-22 00:00:00,2020-06-02
2020-05-27,3137,hope,2020-05-07,2020-05-12,702.0,Critical,3,9,Delayed,4,1,26,0,9.090909090909092,2020-05-22 00:00:00,2020-05-28
2020-05-27,3260,certain,2020-05-07,2020-05-18,657.0,Critical,4,9,Delayed,8,3,23,0,9.090909090909092,2020-05-22 00:00:00,2020-06-02
2020-05-27,3461,enjoy,2020-05-08,2020-05-15,317.0,Critical,1,10,Delayed,6,2,100,0,9.523809523809524,2020-05-26 00:00:00,2020-06-04
2020-05-27,3609,floor,2020-02-29,2020-03-05,549.0,Critical,3,10,Delayed,5,1,83,0,14.285714285714285,2020-05-21 00:00:00,2020-05-29
2020-05-27,3786,theory,2020-04-08,2020-04-15,979.0,Critical,3,10,Delayed,6,3,95,0,13.043478260869565,2020-05-25 00:00:00,2020-06-01
2020-05-28,64,exactly,2020-04-10,2020-04-20,929.0,Critical,7,1,Completed,7,3,63,0,14.285714285714285,2020-05-15 00:00:00,2020-05-28
2020-05-28,65,until,2020-04-20,2020-04-23,823.0,Critical,1,1,Delayed,4,1,64,0,8.695652173913043,2020-05-28 00:00:00,2020-06-03
2020-05-28,214,listen,2020-05-02,2020-05-07,591.0,Critical,3,1,Delayed,5,2,62,0,0.0,2020-05-25 00:00:00,2020-06-01
2020-05-28,367,south,2020-04-08,2020-04-17,469.0,Critical,8,1,Completed,8,2,64,0,13.043478260869565,2020-05-18 00:00:00,2020-05-28
2020-05-28,368,power,2020-04-19,2020-04-24,376.0,Critical,1,1,Delayed,6,1,65,0,9.090909090909092,2020-05-28 00:00:00,2020-06-04
2020-05-28,526,thought,2020-05-14,2020-05-19,251.0,Critical,2,2,Delayed,6,2,85,0,22.58064516129032,2020-05-27 00:00:00,2020-06-01
2020-05-28,708,film,2020-05-15,2020-05-20,661.0,Critical,4,2,Delayed,6,1,98,0,22.58064516129032,2020-05-23 00:00:00,2020-05-30
2020-05-28,874,region,2020-04-23,2020-04-28,896.0,Critical,2,2,Delayed,6,3,95,0,6.451612903225806,2020-05-26 00:00:00,2020-06-01
2020-05-28,950,she,2020-05-01,2020-05-08,564.0,Critical,6,3,Completed,6,2,19,0,0.0,2020-05-19 00:00:00,2020-05-28
2020-05-28,951,beyond,2020-05-09,2020-05-18,822.0,Critical,0,3,Delayed,7,1,20,0,14.285714285714285,2020-05-28 00:00:00,2020-06-08
2020-05-28,1118,both,2020-05-07,2020-05-13,471.0,Critical,5,3,Completed,5,2,26,0,9.090909090909092,2020-05-22 00:00:00,2020-05-28
2020-05-28,1119,institution,2020-05-15,2020-05-25,809.0,Critical,1,3,Delayed,7,1,27,0,23.809523809523807,2020-05-28 00:00:00,2020-06-08
2020-05-28,1278,of,2020-05-09,2020-05-18,845.0,Critical,3,3,Delayed,7,3,25,0,14.285714285714285,2020-05-25 00:00:00,2020-06-03
2020-05-28,1515,expert,2020-04-18,2020-04-23,372.0,Critical,3,4,Delayed,5,2,104,0,7.6923076923076925,2020-05-25 00:00:00,2020-06-01
2020-05-28,1651,believe,2020-03-08,2020-03-12,417.0,Critical,5,4,Completed,5,3,100,0,11.538461538461538,2020-05-23 00:00:00,2020-05-28
2020-05-28,1652,even,2020-03-13,2020-03-14,679.0,Critical,1,4,Delayed,2,2,101,0,15.384615384615385,2020-05-28 00:00:00,2020-05-29
2020-05-28,1797,itself,2020-05-02,2020-05-08,552.0,Critical,5,4,Delayed,6,2,106,0,0.0,2020-05-19 00:00:00,2020-05-30
2020-05-28,1849,employee,2020-05-20,2020-05-25,915.0,Critical,5,5,Completed,5,3,28,0,25.925925925925924,2020-05-23 00:00:00,2020-05-28
2020-05-28,1850,former,2020-05-26,2020-06-01,833.0,Normal,1,5,On Progress,6,2,29,0,25.925925925925924,2020-05-28 00:00:00,2020-06-06
2020-05-28,1995,federal,2020-05-12,2020-05-18,419.0,Critical,4,5,Delayed,6,3,24,0,22.22222222222222,2020-05-22 00:00:00,2020-05-30
2020-05-28,2150,grow,2020-05-07,2020-05-15,399.0,Critical,5,5,Delayed,8,2,29,0,11.11111111111111,2020-05-22 00:00:00,2020-06-02
2020-05-28,2291,forward,2020-04-23,2020-04-29,802.0,Critical,4,6,Delayed,5,2,30,0,9.090909090909092,2020-05-22 00:00:00,2020-05-29
2020-05-28,2403,best,2020-05-06,2020-05-15,743.0,Critical,2,6,Delayed,8,1,31,0,8.695652173913043,2020-05-27 00:00:00,2020-06-08
2020-05-28,2525,new,2020-05-14,2020-05-19,880.0,Critical,3,7,Delayed,6,3,44,0,22.58064516129032,2020-05-26 00:00:00,2020-06-01
2020-05-28,2639,spend,2020-05-09,2020-05-14,854.0,Critical,6,7,Completed,6,1,45,0,12.903225806451612,2020-05-22 00:00:00,2020-05-28
2020-05-28,2640,economic,2020-05-15,2020-05-18,650.0,Critical,1,7,Delayed,4,2,46,0,22.58064516129032,2020-05-28 00:00:00,2020-05-31
2020-05-28,2788,left,2020-04-17,2020-04-28,400.0,Critical,4,8,Delayed,8,1,87,0,9.523809523809524,2020-05-25 00:00:00,2020-06-03
2020-05-28,2919,change,2020-03-30,2020-04-08,503.0,Critical,3,8,Delayed,8,3,80,0,17.391304347826086,2020-05-26 00:00:00,2020-06-05
2020-05-28,3063,finish,2020-04-21,2020-04-30,942.0,Critical,5,8,Delayed,8,1,86,0,8.695652173913043,2020-05-22 00:00:00,2020-06-02
2020-05-28,3137,hope,2020-05-07,2020-05-12,702.0,Critical,4,9,Completed,4,1,26,0,9.090909090909092,2020-05-22 00:00:00,2020-05-28
2020-05-28,3138,eat,2020-05-12,2020-05-18,667.0,Critical,1,9,Delayed,5,1,27,0,21.73913043478261,2020-05-28 00:00:00,2020-06-03
2020-05-28,3260,certain,2020-05-07,2020-05-18,657.0,Critical,5,9,Delayed,8,3,23,0,9.090909090909092,2020-05-22 00:00:00,2020-06-02
2020-05-28,3461,enjoy,2020-05-08,2020-05-15,317.0,Critical,2,10,Delayed,6,2,100,0,9.523809523809524,2020-05-26 00:00:00,2020-06-04
2020-05-28,3609,floor,2020-02-29,2020-03-05,549.0,Critical,4,10,Delayed,5,1,83,0,14.285714285714285,2020-05-21 00:00:00,2020-05-29
2020-05-28,3786,theory,2020-04-08,2020-04-15,979.0,Critical,4,10,Delayed,6,3,95,0,13.043478260869565,2020-05-25 00:00:00,2020-06-01
2020-05-29,65,until,2020-04-20,2020-04-23,823.0,Critical,2,1,Delayed,4,1,64,0,8.695652173913043,2020-05-28 00:00:00,2020-06-03
2020-05-29,214,listen,2020-05-02,2020-05-07,591.0,Critical,4,1,Delayed,5,2,62,0,0.0,2020-05-25 00:00:00,2020-06-01
2020-05-29,368,power,2020-04-19,2020-04-24,376.0,Critical,2,1,Delayed,6,1,65,0,9.090909090909092,2020-05-28 00:00:00,2020-06-04
2020-05-29,526,thought,2020-05-14,2020-05-19,251.0,Critical,3,2,Delayed,6,2,85,0,22.58064516129032,2020-05-27 00:00:00,2020-06-01
2020-05-29,708,film,2020-05-15,2020-05-20,661.0,Critical,5,2,Delayed,6,1,98,0,22.58064516129032,2020-05-23 00:00:00,2020-05-30
2020-05-29,874,region,2020-04-23,2020-04-28,896.0,Critical,3,2,Delayed,6,3,95,0,6.451612903225806,2020-05-26 00:00:00,2020-06-01
2020-05-29,951,beyond,2020-05-09,2020-05-18,822.0,Critical,1,3,Delayed,7,1,20,0,14.285714285714285,2020-05-28 00:00:00,2020-06-08
2020-05-29,1119,institution,2020-05-15,2020-05-25,809.0,Critical,2,3,Delayed,7,1,27,0,23.809523809523807,2020-05-28 00:00:00,2020-06-08
2020-05-29,1278,of,2020-05-09,2020-05-18,845.0,Critical,4,3,Delayed,7,3,25,0,14.285714285714285,2020-05-25 00:00:00,2020-06-03
2020-05-29,1515,expert,2020-04-18,2020-04-23,372.0,Critical,4,4,Delayed,5,2,104,0,7.6923076923076925,2020-05-25 00:00:00,2020-06-01
2020-05-29,1652,even,2020-03-13,2020-03-14,679.0,Critical,2,4,Completed,2,2,101,0,15.384615384615385,2020-05-28 00:00:00,2020-05-29
2020-05-29,1653,probably,2020-03-15,2020-03-21,292.0,Critical,1,4,Delayed,7,3,102,0,15.384615384615385,2020-05-29 00:00:00,2020-06-06
2020-05-29,1797,itself,2020-05-02,2020-05-08,552.0,Critical,5,4,Delayed,6,2,106,0,0.0,2020-05-19 00:00:00,2020-05-30
2020-05-29,1850,former,2020-05-26,2020-06-01,833.0,Normal,2,5,On Progress,6,2,29,0,25.925925925925924,2020-05-28 00:00:00,2020-06-06
2020-05-29,1995,federal,2020-05-12,2020-05-18,419.0,Critical,5,5,Delayed,6,3,24,0,22.22222222222222,2020-05-22 00:00:00,2020-05-30
2020-05-29,2150,grow,2020-05-07,2020-05-15,399.0,Critical,6,5,Delayed,8,2,29,0,11.11111111111111,2020-05-22 00:00:00,2020-06-02
2020-05-29,2291,forward,2020-04-23,2020-04-29,802.0,Critical,5,6,Completed,5,2,30,0,9.090909090909092,2020-05-22 00:00:00,2020-05-29
2020-05-29,2292,father,2020-04-29,2020-04-30,340.0,Critical,1,6,Delayed,2,2,31,0,8.695652173913043,2020-05-29 00:00:00,2020-06-01
2020-05-29,2403,best,2020-05-06,2020-05-15,743.0,Critical,3,6,Delayed,8,1,31,0,8.695652173913043,2020-05-27 00:00:00,2020-06-08
2020-05-29,2525,new,2020-05-14,2020-05-19,880.0,Critical,4,7,Delayed,6,3,44,0,22.58064516129032,2020-05-26 00:00:00,2020-06-01
2020-05-29,2640,economic,2020-05-15,2020-05-18,650.0,Critical,2,7,Delayed,4,2,46,0,22.58064516129032,2020-05-28 00:00:00,2020-05-31
2020-05-29,2788,left,2020-04-17,2020-04-28,400.0,Critical,5,8,Delayed,8,1,87,0,9.523809523809524,2020-05-25 00:00:00,2020-06-03
2020-05-29,2919,change,2020-03-30,2020-04-08,503.0,Critical,4,8,Delayed,8,3,80,0,17.391304347826086,2020-05-26 00:00:00,2020-06-05
2020-05-29,3063,finish,2020-04-21,2020-04-30,942.0,Critical,6,8,Delayed,8,1,86,0,8.695652173913043,2020-05-22 00:00:00,2020-06-02
2020-05-29,3138,eat,2020-05-12,2020-05-18,667.0,Critical,2,9,Delayed,5,1,27,0,21.73913043478261,2020-05-28 00:00:00,2020-06-03
2020-05-29,3260,certain,2020-05-07,2020-05-18,657.0,Critical,6,9,Delayed,8,3,23,0,9.090909090909092,2020-05-22 00:00:00,2020-06-02
2020-05-29,3461,enjoy,2020-05-08,2020-05-15,317.0,Critical,2,10,Delayed,6,2,100,0,9.523809523809524,2020-05-26 00:00:00,2020-06-04
2020-05-29,3609,floor,2020-02-29,2020-03-05,549.0,Critical,5,10,Completed,5,1,83,0,14.285714285714285,2020-05-21 00:00:00,2020-05-29
2020-05-29,3610,water,2020-03-07,2020-03-17,242.0,Critical,0,10,Delayed,8,3,84,0,9.523809523809524,2020-05-29 00:00:00,2020-06-11
2020-05-29,3786,theory,2020-04-08,2020-04-15,979.0,Critical,5,10,Delayed,6,3,95,0,13.043478260869565,2020-05-25 00:00:00,2020-06-01
2020-05-30,526,thought,2020-05-14,2020-05-19,251.0,Critical,4,2,Delayed,6,2,85,0,22.58064516129032,2020-05-27 00:00:00,2020-06-01
2020-05-30,708,film,2020-05-15,2020-05-20,661.0,Critical,6,2,Completed,6,1,98,0,22.58064516129032,2020-05-23 00:00:00,2020-05-30
2020-05-30,709,none,2020-05-22,2020-05-26,371.0,Critical,0,2,Delayed,5,2,99,0,25.806451612903224,2020-05-30 00:00:00,2020-06-06
2020-05-30,874,region,2020-04-23,2020-04-28,896.0,Critical,4,2,Delayed,6,3,95,0,6.451612903225806,2020-05-26 00:00:00,2020-06-01
2020-05-30,1515,expert,2020-04-18,2020-04-23,372.0,Critical,4,4,Delayed,5,2,104,0,7.6923076923076925,2020-05-25 00:00:00,2020-06-01
2020-05-30,1653,probably,2020-03-15,2020-03-21,292.0,Critical,2,4,Delayed,7,3,102,0,15.384615384615385,2020-05-29 00:00:00,2020-06-06
2020-05-30,1797,itself,2020-05-02,2020-05-08,552.0,Critical,6,4,Completed,6,2,106,0,0.0,2020-05-19 00:00:00,2020-05-30
2020-05-30,1798,up,2020-05-09,2020-05-14,822.0,Critical,0,4,Delayed,5,2,107,0,15.384615384615385,2020-05-30 00:00:00,2020-06-06
2020-05-30,1850,former,2020-05-26,2020-06-01,833.0,Normal,2,5,On Progress,6,2,29,0,25.925925925925924,2020-05-28 00:00:00,2020-06-06
2020-05-30,1995,federal,2020-05-12,2020-05-18,419.0,Critical,6,5,Completed,6,3,24,0,22.22222222222222,2020-05-22 00:00:00,2020-05-30
2020-05-30,1996,each,2020-05-19,2020-05-22,300.0,Critical,1,5,Delayed,4,1,25,0,25.925925925925924,2020-05-30 00:00:00,2020-06-03
2020-05-30,2150,grow,2020-05-07,2020-05-15,399.0,Critical,6,5,Delayed,8,2,29,0,11.11111111111111,2020-05-22 00:00:00,2020-06-02
2020-05-30,2525,new,2020-05-14,2020-05-19,880.0,Critical,5,7,Delayed,6,3,44,0,22.58064516129032,2020-05-26 00:00:00,2020-06-01
2020-05-30,2640,economic,2020-05-15,2020-05-18,650.0,Critical,3,7,Delayed,4,2,46,0,22.58064516129032,2020-05-28 00:00:00,2020-05-31
2020-05-31,526,thought,2020-05-14,2020-05-19,251.0,Critical,5,2,Delayed,6,2,85,0,22.58064516129032,2020-05-27 00:00:00,2020-06-01
2020-05-31,709,none,2020-05-22,2020-05-26,371.0,Critical,0,2,Delayed,5,2,99,0,25.806451612903224,2020-05-30 00:00:00,2020-06-06
2020-05-31,874,region,2020-04-23,2020-04-28,896.0,Critical,5,2,Delayed,6,3,95,0,6.451612903225806,2020-05-26 00:00:00,2020-06-01
2020-05-31,2525,new,2020-05-14,2020-05-19,880.0,Critical,5,7,Delayed,6,3,44,0,22.58064516129032,2020-05-26 00:00:00,2020-06-01
2020-05-31,2640,economic,2020-05-15,2020-05-18,650.0,Critical,4,7,Completed,4,2,46,0,22.58064516129032,2020-05-28 00:00:00,2020-05-31
2020-05-31,2641,parent,2020-05-18,2020-05-21,598.0,Critical,1,7,Delayed,4,1,47,0,22.58064516129032,2020-05-31 00:00:00,2020-06-03
2020-06-01,65,until,2020-04-20,2020-04-23,823.0,Critical,3,1,Delayed,4,1,64,0,8.695652173913043,2020-05-28 00:00:00,2020-06-03
2020-06-01,214,listen,2020-05-02,2020-05-07,591.0,Critical,5,1,Completed,5,2,62,0,0.0,2020-05-25 00:00:00,2020-06-01
2020-06-01,215,natural,2020-05-07,2020-05-13,878.0,Critical,1,1,Delayed,5,3,63,0,9.090909090909092,2020-06-01 00:00:00,2020-06-05
2020-06-01,368,power,2020-04-19,2020-04-24,376.0,Critical,3,1,Delayed,6,1,65,0,9.090909090909092,2020-05-28 00:00:00,2020-06-04
2020-06-01,526,thought,2020-05-14,2020-05-19,251.0,Critical,6,2,Completed,6,2,85,0,22.58064516129032,2020-05-27 00:00:00,2020-06-01
2020-06-01,527,other,2020-05-19,2020-05-21,277.0,Critical,1,2,Delayed,3,3,86,0,22.58064516129032,2020-06-01 00:00:00,2020-06-03
2020-06-01,709,none,2020-05-22,2020-05-26,371.0,Critical,1,2,Delayed,5,2,99,0,25.806451612903224,2020-05-30 00:00:00,2020-06-06
2020-06-01,874,region,2020-04-23,2020-04-28,896.0,Critical,6,2,Completed,6,3,95,0,6.451612903225806,2020-05-26 00:00:00,2020-06-01
2020-06-01,875,time,2020-04-29,2020-05-02,900.0,Critical,1,2,Delayed,4,1,96,0,6.451612903225806,2020-06-01 00:00:00,2020-06-04
2020-06-01,951,beyond,2020-05-09,2020-05-18,822.0,Critical,2,3,Delayed,7,1,20,0,14.285714285714285,2020-05-28 00:00:00,2020-06-08
2020-06-01,1119,institution,2020-05-15,2020-05-25,809.0,Critical,3,3,Delayed,7,1,27,0,23.809523809523807,2020-05-28 00:00:00,2020-06-08
2020-06-01,1278,of,2020-05-09,2020-05-18,845.0,Critical,5,3,Delayed,7,3,25,0,14.285714285714285,2020-05-25 00:00:00,2020-06-03
2020-06-01,1515,expert,2020-04-18,2020-04-23,372.0,Critical,5,4,Completed,5,2,104,0,7.6923076923076925,2020-05-25 00:00:00,2020-06-01
2020-06-01,1516,professional,2020-04-24,2020-04-27,271.0,Critical,0,4,Delayed,3,1,105,0,7.6923076923076925,2020-06-01 00:00:00,2020-06-05
2020-06-01,1653,probably,2020-03-15,2020-03-21,292.0,Critical,3,4,Delayed,7,3,102,0,15.384615384615385,2020-05-29 00:00:00,2020-06-06
2020-06-01,1798,up,2020-05-09,2020-05-14,822.0,Critical,1,4,Delayed,5,2,107,0,15.384615384615385,2020-05-30 00:00:00,2020-06-06
2020-06-01,1850,former,2020-05-26,2020-06-01,833.0,Normal,2,5,On Progress,6,2,29,0,25.925925925925924,2020-05-28 00:00:00,2020-06-06
2020-06-01,1996,each,2020-05-19,2020-05-22,300.0,Critical,2,5,Delayed,4,1,25,0,25.925925925925924,2020-05-30 00:00:00,2020-06-03
2020-06-01,2150,grow,2020-05-07,2020-05-15,399.0,Critical,7,5,Delayed,8,2,29,0,11.11111111111111,2020-05-22 00:00:00,2020-06-02
2020-06-01,2292,father,2020-04-29,2020-04-30,340.0,Critical,2,6,Completed,2,2,31,0,8.695652173913043,2020-05-29 00:00:00,2020-06-01
2020-06-01,2293,here,2020-05-01,2020-05-12,828.0,Critical,0,6,Delayed,8,3,32,0,0.0,2020-06-01 00:00:00,2020-06-12
2020-06-01,2403,best,2020-05-06,2020-05-15,743.0,Critical,4,6,Delayed,8,1,31,0,8.695652173913043,2020-05-27 00:00:00,2020-06-08
2020-06-01,2525,new,2020-05-14,2020-05-19,880.0,Critical,6,7,Completed,6,3,44,0,22.58064516129032,2020-05-26 00:00:00,2020-06-01
2020-06-01,2526,play,2020-05-21,2020-05-26,730.0,Critical,1,7,Delayed,6,3,45,0,22.58064516129032,2020-06-01 00:00:00,2020-06-07
2020-06-01,2641,parent,2020-05-18,2020-05-21,598.0,Critical,2,7,Delayed,4,1,47,0,22.58064516129032,2020-05-31 00:00:00,2020-06-03
2020-06-01,2788,left,2020-04-17,2020-04-28,400.0,Critical,6,8,Delayed,8,1,87,0,9.523809523809524,2020-05-25 00:00:00,2020-06-03
2020-06-01,2919,change,2020-03-30,2020-04-08,503.0,Critical,5,8,Delayed,8,3,80,0,17.391304347826086,2020-05-26 00:00:00,2020-06-05
